Source,Target,Gen_comp,ChrF,Cos_sim_t5,BLEU,RougeL
She no big deal.,She goes well no big deal.,She is not big deal.,39.3274843017,0.8846494555000001,0.0,0.5454545404958678
I my houses.,I miss my house.,I have my houses.,44.3006719113,0.8116043806000001,0.0,0.4999999950000001
And they doing this.,And they were doing that.,And they are doing this.,60.4750507888,0.9034276009000001,0.0,0.5999999950000001
I said okay then we will nights.,I said okay fine then we will not have any nights together.,I said okay then we will go to night.,41.790295774,0.8361105919,0.0,0.5714285665306124
That do these.,That do have that.,That does not do these.,31.4702296235,0.7519094944,0.0,0.4444444395061729
Boy he supposed be awesome.,That boy he is supposed to be awesome.,Boy he supposed to be awesome.,69.7577653595,0.9674577117000001,0.48354474047437324,0.7142857093877552
Now we it at nine thirty.,Now we all remember it is at nine thirty.,Now we are at nine thirty.,50.9235770618,0.9065368176,0.31850355294022703,0.6666666618666668
I he was.,I do not know he was just.,I thought he was.,19.7119249721,0.7742592096,0.0,0.5454545408264463
Get monies milks and some of pepper.,Get some money get some milk and some of those peppers.,Get a lot of milks and some of pepper.,33.4622261141,0.9040882587,0.0,0.4705882303114187
What else do you want me put meat.,What else do you want me to put on the meat.,What else do you want me to put meat.,78.3072638256,0.9520004988,0.6801211491388693,0.8999999950500001
Or they be talking.,Or else they would be talking.,Or they be talking.,45.5158466408,0.9069772959,0.0,0.7999999952000001
She good jobs of it.,She did a real good job of keeping it.,She is good jobs of it.,27.4201212717,0.85922122,0.0,0.5333333285333334
No they think he is.,No they think he is very funny.,No they think he is.,60.8503220161,0.853733182,0.5698363775444273,0.8333333284722222
I recipe cookies.,I got a recipe for bohemian cookies.,I made a recipe for cookies.,51.4945384673,0.9123871326,0.0,0.7692307642603551
Yeah ones you say he a shas duffel bag.,Yeah in this one you say he is carrying a sha duffel bag.,Yeah ones you say he a shas duffel bag.,43.7307374634,0.9450844526000001,0.0,0.6363636315289257
They do get much.,They do not get paid much.,They do get much.,38.7129018676,0.7975662947000001,0.0,0.7999999952000001
Like they leap.,Like they make this leap.,Like they leap.,45.7713008641,0.9148566723,0.0,0.7499999953125
Look good it.,Look good in it too.,Look good it.,54.5241731269,0.9044208527,0.0,0.7499999953125
We the roads a whiles.,So we go up the road a while . you are welcome.,We walked the roads a while.,31.6141927702,0.8407044411,0.0,0.3529411719031142
He into ba.,Where he would turn into the ba.,He is into ba.,12.8029323321,0.8486934304,0.0,0.36363635900826446
So i england position of great strength nineteen ten.,So i thought england was in a position of great strength in nineteen ten.,So i england position of great strength nineteen ten.,64.8463139771,0.9567093849,0.2636715372516468,0.8181818133471075
It like car.,It is like registering a car.,It likes the car.,21.2880217616,0.7291958928000001,0.0,0.39999999520000007
It the wrong pipe.,It just went down the wrong pipe.,It is the wrong pipe.,49.7584363383,0.8974279761,0.38498150077635496,0.6666666618055556
I have a stupid person that twelve inch.,I have to draw a stupid person that has to be twelve inches tall.,I have a stupid person that is twelve inch.,53.843809033,0.8940222263000001,0.20360578738768487,0.6363636315289257
Mom getting h was starting to.,Mom was getting a h was starting to hyperventilate.,Mom getting h was starting to get.,46.1357172489,0.9004237652,0.3096787331587729,0.7999999950222222
I actually to that.,I actually would have to move for that too.,I actually really like that.,30.0228490372,0.6699175239,0.0,0.4285714239795918
Well we with corner suite.,Well we ended up with a corner suite.,Well we have to have corner suite.,50.7607616345,0.9185409546000001,0.0,0.5714285665306124
You have your right between my legs.,Step in when you have his right between his legs.,You have your right between my legs.,44.419749953,0.8273892403,0.0,0.4999999950781251
And he i you what i do.,And he said i tell you what i will do.,And he i i i i i i i i i i.,13.1579333996,0.7893227339000001,0.0,0.4999999962500001
These is what we are we are our right now.,That is what we are doing we are making our own up right now.,These is what we are and we are our right now.,44.6231433561,0.7855239511000001,0.27323755823222096,0.6666666617687076
Since have they these.,Since when have they started that.,Since have they had these.,39.6821192859,0.8898676038000001,0.0,0.5454545404958678
She thing you.,She did the same things you did.,She thought you are not.,16.4754878132,0.7508163452000001,0.0,0.36363635867768596
I know cathy it in france.,All i know is cathy saw it in france.,I know cathy is in france.,43.5412008093,0.8879724741,0.0,0.5333333285333334
Yeah then you put butter.,Yeah then you put the butter in there.,Yeah then you put butter on.,56.3142936229,0.9431670904,0.34191776499651855,0.7142857093877552
Because guy my mind.,Because the guy blows my mind.,Because guy my mind.,48.7539965651,0.8664699793,0.0,0.7999999952000001
Oh it pains have to stop and lunches.,Oh it is such a pain to have to stop and eat lunch.,Oh it pains have to stop and lunches.,48.0773174639,0.9396589398,0.21165417903210956,0.5999999952
It like i get someone else.,It did not seem like i could get someone else out.,It like i get someone else.,42.7452477714,0.8213232756000001,0.0,0.7058823483737025
They one top histories department.,They have one of the top history departments.,They are one of the top histories departments.,74.6492896401,0.9786013365,0.3688939732334406,0.749999995
And if it and delineated responsibility exist or.,And therefore if it is assumed and not delineated does responsibility exist or not.,And if it and delineated responsibility exist or.,48.1741530201,0.8832191229,0.0,0.7619047571882087
I mean it was.,I mean it was really good.,I mean it was.,45.7886768942,0.8814482093,0.4739878501170792,0.7999999952000001
I kidding prince part.,I was just kidding about the prince part.,I'm not sure if the prince is part.,33.7328094156,0.84963727,0.0,0.37499999500000003
I you say it but he my pet.,I know you wanted to say it but he is my pet.,I said you say it but he my pet.,42.5401928119,0.9430092573000001,0.29970049720354364,0.7619047570068028
I he pretty guy he.,I mean he was a pretty wild guy was not he.,I he is pretty handsome he.,23.5399743833,0.7219523787000001,0.0,0.4285714239795918
Those guys could get me.,So those guys could not get me.,Those guys could get me.,64.2597876611,0.8535792828000001,0.0,0.6666666618055556
It nice see you fran.,It is nice to see you fran.,It is nice to see you see fran.,82.8296691864,0.9551832676,0.6606328636027614,0.999999995
But after that we got.,But after that we never got through.,But after that we got.,49.89621508,0.8129741549,0.40293516672844226,0.8333333284722222
Well i either got sinus.,Well i have either got a sinus.,Well i either got sinus.,56.5996548789,0.9855017662000001,0.0,0.8333333284722222
I said we.,I said maybe we will come.,I said we were.,23.9649815772,0.8167809844,0.0,0.5999999952
I him something democratic platform.,I asked him something about the democratic platform.,I told him something democratic.,47.7481898709,0.8661067486,0.0,0.6153846106508877
I always heard figures and what was and.,I always heard the figures and never did know what was high and.,I always heard figures and what was and.,50.2270219057,0.8952757716,0.0,0.7368421006094183
I will just get denominator.,First i will just get a common denominator.,I will just get denominator.,57.452427253,0.9198940992,0.0,0.6153846106508877
There nothing it.,There is nothing in it.,There is nothing it.,82.0757776946,0.9196974635,0.0,0.8888888839506174
I the blades.,I got the blades.,I threw the blades.,64.5559903985,0.8799921274,0.0,0.749999995
You we other month.,You know wwould we need to meet every other month.,You are not the one that we are going to do another month.,32.1834903067,0.7807978988000001,0.0,0.36363635867768596
And then i.,And then i will go.,And then i.,48.7448987064,0.8437606096,0.0,0.7499999953125
I how that was like so straight.,I was wondering how that was like so perfectly straight.,I thought that was like so straight.,43.7843981439,0.8379846215000001,0.2936697784628213,0.7499999950781251
But you things.,But you shared certain things.,But you have to know what.,21.759400976,0.7218171954,0.0,0.36363635867768596
And it will hold it here.,And it will hold it in here real well.,And it will hold it here.,55.5741810863,0.8936960697,0.43564355400687105,0.7692307644970415
But i know if these really numbers two.,But i do not know if this was really number two.,But i know if these really numbers two.,53.5675515214,0.852032423,0.0,0.6315789424930748
I that if i children i would always.,I always said that if i had children i would always.,I thought that if i had children i would always.,73.6157974173,0.9686702490000001,0.7369231628533762,0.888888883888889
There conflict of interest.,There might be a little conflict of interest.,There is a conflict of interest.,57.6138062915,0.9484767318,0.34191776499651855,0.7142857093877552
You stay here me.,You stay right here with me.,You stay here here.,34.9524358834,0.9156504869000001,0.0,0.6666666622222223
Well we have offered the.,Well we have not offered the selfdirected.,Well we have offered the.,49.2186508801,0.7746933699,0.0,0.8333333284722222
Because she have sores or anything when we it.,Because she did not have any sores or anything when we took it off.,Because she has sores or anything when we put it on.,56.683807283,0.7980694771,0.30238706547866273,0.639999995072
It our hand.,Fit it in your hand.,It is our hand.,45.6318142946,0.7936179638,0.0,0.22222221728395072
Away from prolifer.,Stay away from those prolifers.,Away from prolifer.,44.2163723251,0.8800580502,0.0,0.24999999531250006
Show is being now.,What show is being shown now.,Show is being now.,45.4948459117,0.9050773382,0.0,0.5999999952
You ten looks sixteen.,So you got ten looks like sixteen.,You ten looks sixteen.,47.5494533915,0.9098264575,0.0,0.5454545408264463
This mean that it can.,Now that does not mean that it cannot be done.,This means that it can be.,29.1024200302,0.8749264479000001,0.0,0.39999999520000007
It would have been had my leg.,Ah well it would have been better had my leg stayed lower.,It would have been had my leg.,42.7171017396,0.8771654367,0.0,0.6315789427146814
I things happen a reasons.,I mean things happen for a reason.,I have things happen a reason.,61.4036318822,0.9261921644000001,0.0,0.7692307642603551
Well she going.,Well she is going to.,Well she is going.,82.2912604718,0.9141870737000001,0.5789300674674098,0.8888888839506174
Telling you what to.,Telling you what to do.,Telling you what to do.,100.0,0.9999999404000001,1.0,0.999999995
And and placed it skies.,And reached up and placed it in the sky.,And and placed it on the skies.,47.0986320489,0.8941165209,0.0,0.6249999950781252
You ruben loved it.,You know ruben loved it.,You ruben loved it.,67.8914228642,0.9378482699,0.5789300674674098,0.8888888839506174
But see he a teachers.,But see he is a teacher though.,But see he a teacher.,52.3586301494,0.9695084095000001,0.0,0.8333333284722222
Think the kids.,Think about the kids.,Think the kids are thinking.,42.842492808,0.8686242104,0.0,0.6666666617283951
This my second day work it only goes down hill.,This is your second day of work it only goes down hill from there.,This my second day work it only goes down down hill.,57.9442989538,0.9255728126,0.3249360483357275,0.7499999951388889
And she be you.,And she will be supporting you.,And she be be you.,25.5835890596,0.8515088558,0.0,0.7999999952000001
Because that is what brenda me years.,Because that is what brenda had given me last year.,Because that is what brenda me has been doing for years.,60.6480874084,0.8198279142,0.3448444257953326,0.5714285664399092
I they relightable.,I think they are relightable.,I relight them.,27.8769623319,0.8909072876,0.0,0.24999999531250006
Mhm so what kind price differences we.,Mhm so what kind of price difference are we talking about.,Mhm so what kind of price differences we have.,65.3445352049,0.9612052441000001,0.4548244246960421,0.6999999950500001
I mean he there.,I mean he comes over there immediately afterwards.,I mean he is there.,21.4291205774,0.8002533913000001,0.0,0.6153846106508877
I would kind like guatemala.,I would kind of like to go to guatemala.,I would like to like guatemala.,51.408692086,0.9492307901,0.0,0.7692307644970415
Eight months and potties.,Eight months old and potty trained.,Eight months and potties.,51.3014302748,0.9078493714,0.0,0.5999999952
I want at my cards here.,I want to just look at my cards here.,I want to see my cards here.,55.7114584885,0.9552776814,0.38940039153570244,0.7499999950781251
It dug out the freezer.,It will be dug out of the freezer.,It dug out the freezer.,53.575410181,0.9106788039,0.0,0.7692307644970415
I want it tape heck jobs lance.,I want to get it on tape heck of a job lance.,I want it to tape heck jobs lance.,45.7368559961,0.8774290085,0.0,0.5999999952
And fear goes it.,And the longer that fear goes the more it multiplies.,And fear goes it.,19.7548651522,0.8457576036000001,0.0,0.6153846111242604
Whatever the job.,Whatever gets the job done.,Whatever the job.,47.1495543141,0.7994807363,0.0,0.7499999953125
How can you them.,How can you remember all of them.,How can you get them.,39.7446708271,0.7710864544,0.0,0.6666666618055556
I him he could turkeys sandwich.,I told him he could have a turkey sandwich.,I told him he could make turkey sandwiches.,74.4680025615,0.9359292388,0.43443712531357925,0.7058823479584776
There a small tiny screamy skwa.,There was a very small tiny screamy skwa squishy.,There is a small tiny screamy skwa.,58.1365997249,0.9261653423,0.3096787331587729,0.7499999950781251
I not find it time i there.,I could not find it last time i was in there.,I don't find it time i'm not there.,40.7071932457,0.6946249008000001,0.0,0.5263157845983379
For he hands and feet.,For he had often been chained hand and foot.,For he had hands and feet.,33.4566380308,0.8500154018,0.0,0.5333333285333334
Because we have record them.,Because we do have a record of them anyway.,Because we have to record them.,43.4203963646,0.8829261065,0.0,0.6666666618666668
And they continued.,And they continued to multiply.,And they continued.,60.4500812882,0.8685050607,0.0,0.7499999953125
The penguin comes land and us start again.,So the penguin comes up on land and let us start again.,The penguin comes land and we start again.,61.6664676698,0.9606964588,0.0,0.5999999952
They realized that what jesus done other man could.,They realized that what jesus had done no other man could possibly do.,They realized that what Jesus did to other man could.,59.160604525,0.8294981718000001,0.2670976496992394,0.6086956472589792
I to do this.,So i will not have to do this.,I should do this.,25.7907956386,0.7304912210000001,0.0,0.33333332888888895
And i good heavens.,And i thought good heavens.,And i gotta go to heaven.,31.5106143871,0.7354580164000001,0.0,0.36363635867768596
Down and write a books deaths.,To sit down and write a book about death.,Down and write a book that is not dead.,55.6078313232,0.8129363656,0.2777619034011791,0.44444443944444445
I think he couple kids.,I think he is got a couple kids.,I think he is a couple of kids.,64.3022438176,0.8839436769000001,0.4032989116748133,0.874999995
In divings her behaviors if you will are.,Jumping in diving in so their behaviors if you will are really interesting.,In divings her behaviors if you will be.,40.4336014206,0.7956611514,0.1810756925110503,0.39999999520000007
Then how it.,Then how does it work.,Then how it is.,35.5076163074,0.7877539396000001,0.0,0.6666666617283951
No you a mom attacks.,No you are having a mom attack.,No you a mom attacks.,51.6461825206,0.8847053051,0.0,0.6666666618055556
Well that is what i fractal.,Well that is what i like about fractals.,Well that is what i fractal.,59.6850266805,0.9097023606,0.48354474047437324,0.7142857093877552
And i go.,And i go why.,And i go.,49.2588657864,0.8463609219,0.0,0.8571428522448981
Orders for you car.,In order for you to buy this car.,Orders for you car.,30.9661518557,0.8340756297,0.0,0.49999999555555563
And then we.,And then we d.,And then we.,78.8747527182,0.9372651577000001,0.0,0.8571428522448981
Uh we sent amy flowers because she our mom now.,When uh we sent amy flowers because she is staying with her mom now.,Uh we sent amy flowers because she is our mom now.,64.8069358845,0.9104491472,0.4937960101601931,0.7199999950720002
I my apartments.,I can clean my apartment.,I am not in my apartments.,54.1051464445,0.8129273057,0.0,0.36363635867768596
To integrate her system.,To integrate into your system.,To integrate her system.,61.4235842454,0.8739149570000001,0.0,0.6666666617283951
Two developments in this area.,Started two cohousing developments in this area.,Two developments in this area.,57.6828786838,0.9196863174000001,0.5444460596606694,0.6666666618055556
Yeah but that by tricks.,Yeah but that is just by learning tricks.,Yeah but that by tricks.,47.4968783101,0.9343727231000001,0.0,0.7692307644970415
This is i the battle.,That is i think half the battle.,This is i i i i i the battle.,41.8689290727,0.7852481008000001,0.0,0.6666666618055556
I one of those.,I could eat one of those.,I am one of those.,53.4023392449,0.7425655127,0.4548019047027907,0.7272727223140496
And he said he.,And so he said he would.,And he said he said he.,41.1849733071,0.8749341965,0.0,0.7499999953125
You could it.,You could not see it.,You could do it.,46.6835971492,0.6951328516,0.0,0.6666666617283951
Who play it.,Who play in it.,Who play it.,66.7316375072,0.9319837689,0.0,0.8571428522448981
I have problems.,I have had problems.,I have problems.,62.6589270576,0.9128466845000001,0.0,0.8571428522448981
Plays bk and footballs game.,Plays at bk and has a football game.,Plays bk and footballs game.,49.9989814334,0.9433517456,0.0,0.6153846106508877
Well i i l.,Well i remember when i was l.,Well i i l l.,16.6716375883,0.7923468351,0.0,0.6666666622222223
I jobs on earth.,I have the best job on earth.,I have jobs on earth.,45.7002588545,0.856549859,0.0,0.6666666618055556
I him something like this.,I could see him thinking something like that.,I told him something like this.,45.6699677038,0.8021655083,0.0,0.5714285665306124
She has gone forever.,She has not gone forever.,She has gone forever.,71.4507913985,0.8474888802,0.0,0.8888888839506174
And they criteria.,And they had several criteria.,And they are the criteria.,50.9002850257,0.8730429411,0.0,0.5999999950000001
And he knowledge.,And he had great knowledge.,And he knew he had knowledge.,57.266953253,0.9190944433,0.0,0.7999999950000002
But it to take me long time.,But it is going to take me a long time to get through.,But it took me a long time.,33.8821230248,0.8729667664,0.20183609024241697,0.6315789427146814
The guy that put holes.,Remember the guy that put the hole.,The guy that put holes.,46.1617128214,0.9252829552,0.0,0.5454545404958678
Who is for that sense duties.,Alright number one sense of duty who is responsible for inculcating that sense of duty.,Who is for that sense duties.,18.1102804107,0.8461782932,0.0,0.44444444000000005
And and pepper up.,And um green and red peppers cut up.,And and pepper up.,29.6969806423,0.8172296882000001,0.0,0.49999999555555563
You premium have convenience.,You are paying a decent premium to have that convenience.,You premium have convenience.,40.4161790084,0.9235737324000001,0.0,0.5714285673469389
At least bridge they not too unhappy about.,At least that bridge they were not too unhappy about burning.,At least bridge they are not too unhappy about.,66.182928225,0.9132149220000001,0.29929130289926437,0.79999999505
Uh that we do need.,Uh that we do need to drink.,Uh that we do need to know.,72.0034747856,0.8297713995,0.7071067811865475,0.8571428521428571
Yeah you wait until you light.,Yeah you wait until you see the green light.,Yeah you wait until you light up.,60.0183730552,0.8492418528000001,0.4379518644116554,0.7142857093877552
Oh give them to me.,Oh well just give them all to me.,Oh give them to me.,38.6478829163,0.8947461247,0.0,0.7692307644970415
We wrote it.,We wrote about it.,We wrote it.,45.298369768,0.8973562717,0.0,0.8571428522448981
Well i you believe her or.,Well i do not care you believe her or not.,Well i believe you believe her or.,54.2676524513,0.8336760402000001,0.2936697784628213,0.7999999952000001
We were just slowly got shape.,And we were just slowly got in shape.,We were just slowly getting shape.,65.1632187967,0.9693716168000001,0.0,0.5714285665306124
I mean i am to dancing brazilian woman.,I mean i am going to start dancing with those brazilian women.,I mean i am to dance brazilian woman.,42.0255291442,0.9317303896,0.22011371623427067,0.5999999952
I would to.,I would like to go also.,I would like to go to.,73.84209831,0.9319798946000001,0.6434588841607617,0.9090909041322315
Day after it happened.,The next day after it had happened.,Day after it happened.,58.6789494206,0.9496634603,0.0,0.5454545408264463
Those exactly what you doing.,That is exactly what you are doing.,Those are exactly what you are doing.,79.5531688779,0.9571946263000001,0.6803749333171202,0.7692307642603551
It like marshmallow.,It is like marshmallow frosting.,It is like marshmallow.,69.5178404427,0.950666666,0.5789300674674098,0.8888888839506174
I got room another ten pounds.,I still got room for another ten pounds.,I got room another ten pounds.,65.8064364569,0.9732239246000001,0.3818502221061359,0.8571428522448981
No because i received notes.,No because i have received notes back.,No because i received notes.,64.5572695426,0.9552907944000001,0.0,0.8333333284722222
And then times under he would look.,And then the whole time under here he would just look.,And then times under he would look.,46.3953201369,0.9049583673,0.0,0.6666666619135801
I it would have cool.,I think it would have been cool.,I would have thought it would have been cool.,70.3448245254,0.9547314048000001,0.537284965911771,0.8571428521428571
That should it there.,That should hold it in there.,That should be there there.,52.0793620813,0.8200564384,0.0,0.5999999952
You are it.,You are doing it now.,You are not.,30.8796250896,0.7521618605,0.0,0.49999999531250006
But i that largest size they have.,But i thought that is the largest size they have.,But i think that is the largest size they have.,80.6092284893,0.9859292507,0.7419446627365011,0.899999995
Trip i was for fifteen day my asses.,Exploratory trip i was there for fifteen days worked my ass off.,Trip i was for fifteen day my asses.,38.967683979,0.8950873017000001,0.0,0.4999999952000001
I would her punishment.,I would be taking my punishment.,I would have her punishment.,50.70082242,0.8826910257,0.0,0.5454545404958678
Till she pennies.,Till she finds that penny.,Till she has to pay her pennies.,35.9186943507,0.9398363829,0.0,0.33333332847222225
I one daughter that is enough.,I have married one daughter that is enough.,I have one daughter that is enough.,74.4119738069,0.9487177134,0.6752918218126556,0.9333333283555556
Lot people do that.,A lotta people do that.,Lot of people do that.,66.7288275871,0.9864048958,0.5081327481546147,0.5999999950000001
Money this costs.,How much money this costs.,Money this costs.,63.2249463701,0.9253662825000001,0.0,0.49999999531250006
Well you not get things.,Well you did not get the whole thing right.,Well you don't get to get things.,38.8181501221,0.7156304121,0.0,0.39999999520000007
He married or anything and i strictly lessons and orchestra.,He is not married or anything and i think strictly private lessons and orchestra.,He married or anything and i strictly listened to lessons and orchestra.,67.5899314005,0.8359507918,0.4367185501535695,0.7499999950347224
I know if it was.,I did not know if it was.,I know if it was.,62.5725305805,0.7733725309,0.5698363775444273,0.8333333284722222
I can difference.,I can never tell the difference.,I can change the difference.,55.6853948948,0.7279440165000001,0.0,0.7272727223140496
There thank you honey,There thank you honey that was so good.,There thank you honey honey.,57.0362350992,0.8947933912,0.3258798048281462,0.6666666622222223
Who the account.,Who is going to hold the account.,Who is the account.,48.4501496758,0.8887649775,0.0,0.7272727226446282
While she buying.,While she was buying.,While she is buying.,70.2645828375,0.97100842,0.0,0.749999995
What are we to do it.,What are we going to do with it.,What are we to do.,39.9449739709,0.8532260656,0.0,0.7692307644970415
You have watch bad breaks.,You have to watch for the bad breaks.,You have to watch bad breaks.,71.7035809789,0.9630714655,0.44683107184405757,0.8571428522448981
You you wonderful person.,Do you think you are a wonderful person.,You are a wonderful person.,68.3133189618,0.8389720917,0.4608636396914616,0.6666666618055556
I got everything.,I got like everything.,I got everything.,63.3193556654,0.9480580091,0.0,0.8571428522448981
Them by the hairs.,Take them by the hair.,Them by the hairs.,65.193600765,0.9140499830000001,0.0,0.4444444395061729
It i used this one.,It is okay i used this one.,It i used this one.,64.7130316409,0.9302297831,0.5698363775444273,0.8333333284722222
Us go and living rooms.,Let us go and sit in the living room.,Us go and go and living rooms.,44.2151562144,0.8641731739,0.0,0.4285714239795918
Because he wanted ask hectors back to editorial.,Because he wanted to ask hector to move back to editorial.,Because he wanted to ask hectors back to editorial.,82.9737806565,0.9783281088,0.5387551338654779,0.823529406782007
It was bit.,It was undeunderlying humor a little bit.,It was a bit.,15.0576000017,0.8826138973000001,0.0,0.7272727226446282
You tayous a times ago.,You tayou talking about a long time ago.,You tayous a times ago.,31.5358663329,0.9126006365,0.0,0.4615384568047337
You down molecule.,You slowed down the molecules.,You down down the molecule.,61.6857680225,0.8684697151,0.0,0.6666666617283951
Its balls was that he had ums some.,His inaugural ball was not that well he had like um a.,Its balls were that he had ums some.,20.3593562061,0.8177334070000001,0.0,0.29999999520000004
Great painters nude staircase.,The great painter of the nude descending the staircase.,Great painters nude staircase.,46.0750322705,0.9272427559,0.0,0.33333332888888895
Thank you very.,Thank you very much.,Thank you very very.,66.0074606766,0.9416559935000001,0.0,0.8571428522448981
I i have ten hours every night.,I know i have been sleeping about ten hours every night.,I have ten hours every night.,46.6044865366,0.8946712017,0.32737623871078064,0.7058823483737025
We a size.,We pick out a size.,We are a size.,31.9869978379,0.8961609602,0.0,0.6666666617283951
You know she.,You know she used to like.,You know she knows.,45.6443076513,0.8143068552,0.0,0.5999999952
Kendie it vacuum.,Kendie it is a used vacuum.,Kendie it vacuumed.,50.5591636963,0.8884466887,0.0,0.44444444000000005
I do it out of they just charge us.,I do not know where it comes out of they just charge us.,I do it out of they just charge us.,54.8347348945,0.8592221737,0.4866386313776184,0.8181818133471075
Get gray water.,To get gray water.,Get gray water.,78.0771775489,0.9387129545,0.0,0.5714285665306124
I going man i never knew wisdom teeth.,I was going to say man i never knew the wisdom teeth.,I went to the man and never knew i never knew wisdom teeth.,50.3420898756,0.9238374233000001,0.0,0.6956521689224953
Well i got and work.,Well i got to go out there and do that work.,Well i got and work.,31.4046278921,0.8417540789,0.0,0.624999995703125
I just that it pretty factual.,I just thought that it was like pretty much factual.,I just just thought it was pretty factual.,55.8365211697,0.9622987509,0.0,0.8235294069204152
I just going back to one others.,I would do better just going back to one of these others.,I just just went back to one of the others.,47.67953853,0.8788121939,0.24997758323995953,0.6666666617687076
Into one ybranch you know room.,Into one ybranch you know like the room.,Into one ybranch you know the room.,80.412536013,0.9639788866000001,0.6101950432112578,0.9333333283555556
I really that.,I really do believe that.,I really really like that.,44.6338809282,0.7943773270000001,0.0,0.6666666617283951
He was bumping incident as the horses left gate.,He was involved in a bumping incident as the horses left the starting gate.,He was bumping the incident as the horses left the gate.,58.867651721,0.9204565883,0.4112825297565743,0.8181818133471075
And you do neat thing them.,And you could do neat things with them.,And you do a neat thing to them.,46.2774871675,0.8610405922000001,0.0,0.624999995
So i sitting talking idiots while.,So i am sitting there talking to these idiots for a while.,So i sitting talking to idiots while.,47.3385574639,0.9429699183,0.0,0.7368421006094183
Thing be to.,Things would be slow to sell.,Thing be to be.,18.6391959821,0.6861588955,0.0,0.44444444000000005
They were their car.,They were stealing their cars.,They were their car.,50.4562787588,0.8299460411,0.0,0.6666666617283951
There going to.,Is there going to.,There is going to go.,48.663722793,0.8840788603,0.0,0.4444444395061729
Its papers join armies air corps.,Signing my papers to join the army air corps.,Its papers join the armies air corps.,52.8305786503,0.8522613645,0.0,0.6249999950781252
It is like cuba.,It is not like going to cuba.,It is like cuba.,29.482225834,0.8094835877000001,0.0,0.7272727226446282
They spent night trying get there.,They spent all night trying to get there.,They spent the night trying to get there.,82.1926465879,0.9883991480000001,0.6606328636027614,0.874999995
So you can well i an education.,So you cannot say well i do not have an education.,So you can well i have an education.,60.347227988,0.7953825593,0.28897629773533684,0.7368421003878117
You you got be.,You know you got to be careful.,You got to be be.,35.6612726061,0.7997139692,0.0,0.7272727226446282
As they go.,As they go around.,As they go.,48.7448987064,0.8977602124,0.0,0.8571428522448981
Some it you know it but and.,Some of it was chipped off you know it was oldd but and.,Some it you know it but you know it but you know it.,26.3786683754,0.7025868893,0.0,0.624999995703125
It had be one two they figured.,It had to be one of the two they figured.,It had been one two they figured.,60.5512579249,0.917667985,0.2936697784628213,0.7058823480968859
And i just,And i was just like.,And i just just just.,24.0871813783,0.8739486933,0.0,0.7499999953125
And if i.,And if i then respond.,And if i don't know.,28.8604711533,0.8420299292000001,0.0,0.5999999950000001
And we kept these place.,And we kept finding these nice places.,And we kept these place.,45.1169671445,0.8278990388,0.0,0.6666666618055556
I back my last word is violences ends violence.,So i come back my last word is violence never ends with violence.,I back my last word is violences ends violence.,61.9089600514,0.8970940113,0.31313195073576255,0.6666666617687076
We had to building code you to have ramp.,Right we had to the building code you have to have a ramp.,We had to build code you to have a ramp.,48.7595643392,0.9543058872,0.3423820654663739,0.6999999950500001
Well maybe i go there.,Well maybe i should not go there then.,Well maybe I should go there.,53.0852778591,0.8324660063,0.0,0.7142857093877552
Because you christ mortify sins in your members.,Because you died with christ therefore mortify sin in your members.,Because you christ mortify sins in your members.,58.1014996365,0.9326308966,0.27329690878399826,0.7368421003878117
Anybody that needs elevators it available.,Anybody that needs the elevator it is available.,Anybody that needs elevators is available.,75.134960712,0.9495174885000001,0.0,0.7142857093877552
And i also.,And i also went.,And i also.,56.7220819221,0.8911418915,0.0,0.8571428522448981
Of course you meeting.,Of course you go to meeting.,Of course you are meeting.,68.026749123,0.8990492225000001,0.0,0.7272727223140496
Because that you know.,Because that is you know.,Because that you know.,76.2403764978,0.9335617423,0.0,0.8888888839506174
If we and carry on.,If we can go ahead and carry on.,If we and we carry on.,42.2591974962,0.9303110838,0.0,0.7692307644970415
Oh i i do want you.,Oh i said i do not want to see you out.,Oh i do not want you to know.,40.7031221761,0.7938010097,0.27329690878399826,0.6666666617283951
You day of little treasure pleasures.,Wishing you a day of little treasures simple pleasures.,You day of little treasure pleasures.,60.772772318,0.9320617914,0.0,0.5333333285333334
But this guy kind oh i it.,But this guy was some kind of oh i wrote it down.,But this guy kind oh i think it.,35.1869439364,0.8144692183000001,0.0,0.6999999952000001
Finally man was man.,Finally that man was fired man.,Finally the man was a man.,51.8317556346,0.8432295322000001,0.0,0.5999999950000001
I what you call him.,I do not know what you would call him.,I know what you call him.,54.8492118016,0.7720175982,0.0,0.7999999952000001
I what but we.,I think what will happen but we.,I know what but we are.,23.5022124607,0.8174746037,0.0,0.6153846104142012
I thought you.,I thought you were.,I thought you thought you.,58.2268748792,0.93812114,0.0,0.8571428522448981
I can algebra.,I can skip algebra.,I can do algebra.,52.4438803585,0.8871996403,0.0,0.749999995
You have accept that.,You have to accept that.,You have accepted that.,57.6758685931,0.9217606187,0.0,0.6666666617283951
I already looked that.,I already looked at those.,I already looked that.,66.0528735369,0.9116634130000001,0.0,0.6666666617283951
I am to.,I am going to clean.,I am to.,12.3853380678,0.7528781891,0.0,0.7499999953125
We would make measurements.,We would make these measurements.,We would make measurements.,77.2889781927,0.9756857157000001,0.0,0.8888888839506174
