Source,Target,Gen_comp,ChrF,Cos_sim_t5,BLEU,RougeL
That is what.,That is what is generating.,That is what.,41.7671814969,0.8055125475,0.0,0.8571428522448981
I not miss home.,See i do not really miss home.,I don't miss home.,37.8983256727,0.9599562883,0.0,0.36363635900826446
They painted wrong color.,They painted the inside the wrong color.,They painted wrong color.,57.9360076762,0.9325945377,0.0,0.7999999952000001
Quit talking my chest you.,Quit talking about my chest thank you.,Quit talking my chest you.,52.4390352233,0.9245268703,0.0,0.8333333284722222
Because that was day he he going fire.,Because that was the day he said he was going to fire.,Because that was the day he he was going to fire.,85.4302833927,0.9804306030000001,0.7677331684336531,0.9473684160664821
We real this place gas.,We were real happy to get this place with natural gas.,We really need to be real this place gas.,33.5006339402,0.7687683105,0.0,0.4999999950500001
And the legally you have eighteen.,And the legally you have to have eighteen.,And the legally you have eighteen.,84.0416192042,0.9543545842000001,0.5976278945158732,0.9230769181065088
Thing is technology that it.,The thing is any technology that comes up it gets used.,Thing is technology that it is.,41.3009899902,0.8753585815,0.0,0.49999999570312514
Box yeah because i to throw away box.,The boxes yeah because i do not like to throw away boxes.,Box yeah because i want to throw away the box.,51.0105881424,0.8102045059,0.0,0.5714285664399092
Opened them and i stuff egg.,Opened them up and i did not stuff the eggs.,Opened them and i stuff egg.,41.6107051571,0.8287296891,0.0,0.6249999953125001
How mothers feed chick.,How does a mother feed a penguin chick.,How mothers feed chick.,34.9943486923,0.8977051973,0.0,0.5454545408264463
I i bit denial.,I think i was in a bit of denial.,I i bit denial.,28.1531427436,0.9000753760000001,0.0,0.6153846111242604
Different thing that i talked.,All these different things that i have talked about.,Different thing that i talked.,43.4298626668,0.8469351530000001,0.0,0.4285714239795918
Then i could not insulin.,Like then i could not take the insulin there.,Then i could not have insulin.,48.2380519026,0.9195798635,0.0,0.5333333285333334
And there lot them scott.,And there is lots of them scott.,And there are lots of them scott.,79.540994423,0.9977912903,0.5946035575013605,0.8571428521428571
No because joel was.,No because joel was helping.,No because Joel was.,49.3985119629,0.9006749988,0.0,0.6666666617283951
It look like mans.,It does look like the invisible man.,It look like men.,27.9341720032,0.8129138947000001,0.0,0.5454545408264463
And it me all way under.,And it pulled me all the way under.,And it is me all way under.,46.4429595005,0.8654578924,0.0,0.7999999950222222
I will and them and them,I will just and put them and put them.,I will and they will and they and them.,28.0707979401,0.8687044382,0.0,0.7272727223140496
So that you.,So that you can have some.,So that you.,40.1552905396,0.813377142,0.0,0.6666666622222223
I can oj anymore.,I cannot drink oj anymore.,I can't oj anymore.,49.7117997658,0.9363571405000001,0.0,0.6666666617283951
That it great.,That it works great.,That is great.,49.4315694573,0.8088331223,0.0,0.5714285665306124
We to any rays or anything.,So we did not have to do any more rays or anything.,We can go to any rays or anything.,43.3915044849,0.7712428570000001,0.2117924180472059,0.4999999952000001
Now referring period mentioned.,Now referring to that period just mentioned.,Now referring period mentioned.,60.5732209308,0.9569368362,0.0,0.7272727226446282
I if they me.,I am not sure if they counted me.,I if they are me.,24.1928013214,0.7756567001,0.0,0.6153846106508877
If i and had not out and fallen over wall.,If i was alright and had not passed out and fallen over the wall.,If i and had not been out and fell over the wall.,48.7001491491,0.8932578564,0.29205129641855887,0.7499999950347224
No it so that i like.,No it is so exciting that i feel like.,No it so that i like.,27.6137088285,0.8059222698,0.0,0.7999999952000001
And it screwed up her uhs.,And it is really screwed up her uh.,And it screwed up her uhs.,58.6303128089,0.9106936455,0.0,0.7142857093877552
But two little young be asking anything.,But two is a little young to be asking anything.,But two little young be asking anything.,74.1248236792,0.8757413626,0.3210589238086879,0.8235294069204152
It is granary it about fourthousand pound grain.,It is a granary it holds about fourthousand pounds of grain.,It is granary it about four thousand pound grain.,67.7551402398,0.9723500013,0.0,0.5999999950500001
It and you have.,It is real gooey and then you have to.,It and you have.,24.6666871859,0.7405888438,0.0,0.6153846111242604
I a dog lunch.,I just had a hot dog for lunch.,I have a dog lunch.,26.3715914488,0.8712393045,0.0,0.6153846106508877
Power impossible measure.,Power is impossible to measure.,Power impossible measure.,67.7786183214,0.9578021765,0.0,0.7499999953125
He doing things.,He is doing some things.,He is doing things.,64.4465093832,0.9776327610000001,0.0,0.8888888839506174
You know i was uh fear.,You know i was uh thinking about fear.,You know i was uh fear.,49.5493824131,0.897004962,0.5313746898412454,0.8571428522448981
You stupid thinking i night.,You are so stupid thinking i spent the night.,You stupid thinking i'm going to night.,51.2813302146,0.8971930742,0.0,0.4999999950781251
You have to me.,You have to be nice to me.,You have to have to me.,57.0442901627,0.901429832,0.0,0.7999999952000001
Maybe road but right it kind of me sick.,Maybe somewhere down the road but right now it kind of makes me sick.,Maybe road but right it kind of me sick.,48.2012226705,0.8744465113000001,0.0,0.782608690888469
But she married and apparently she there her husbands.,But uh she is married and apparently she is there without her husband.,But she married and apparently she had her husbands there.,62.6102165582,0.8472411633,0.21876265974733541,0.5999999950500001
We got the symphony saturday night.,We got to go to the symphony saturday night.,We got the symphony on Saturday night.,68.1741907649,0.9430167675000001,0.0,0.6666666616888889
Oh that you have buy it if it is to.,Oh that is right you have to buy it if it is going to.,Oh that you have bought it if it is to be.,45.4231976564,0.8776355982,0.23589691936341534,0.7619047569160999
I you good jobs the ways through.,I thought you did a good job all the way through.,I have good jobs the way through.,47.9043431094,0.8157465458000001,0.23206041459353086,0.5555555508024692
Queen spade going up.,Queen of spades going to have to come up.,Queen spade going up.,29.6292217097,0.8748222589,0.0,0.49999999555555563
I talked jenny danny and you.,I talked to jenny danny and now you.,I talked to Jenny danny and you.,67.2621782991,0.9587630033000001,0.0,0.7999999950222222
They about what a classics.,He talked they talked about what makes a classic.,They are about what a classics.,38.3043790002,0.8506491184,0.0,0.4285714236734694
Alls around big squares there are these kind buildings.,A all around this big square there are these kind of beatup little buildings.,Alls around big squares there are these kind buildings.,56.1595234022,0.9020556211,0.20360578738768487,0.6086956474102081
You practice every wednesday.,You have practice every wednesday.,You practice every Wednesday.,66.6168214681,0.9685533643,0.0,0.6666666617283951
Oh this yummy.,Oh this looks yummy.,Oh this is yummy.,55.351922187,0.9563748837,0.0,0.749999995
Where it does flip by itself.,Where it does not flip over by itself.,Where it does flip by itself.,60.6098153513,0.8900479078,0.0,0.8571428522448981
Which we do.,Which we do not need.,Which we do.,49.869754018,0.7719957829,0.0,0.7499999953125
I his name shaybeck.,I think his name is shaybeck.,I have his name shaybeck.,53.0617483425,0.9130325317,0.0,0.7272727223140496
And just but call it seventy and stand that.,And just but call it seventy and then really try to stand by that.,And just just call it seventy and stand that.,52.7347763034,0.9365611076,0.22172045047934608,0.7272727226446282
We need is something that roof stop leak.,Now all we need to do is something to make that roof stop leak.,We need is something that the roof stop leak.,53.6953953794,0.9346667528,0.20360578738768487,0.6363636315289257
And i walked.,And i just walked up.,And i walked.,37.4550266252,0.875672102,0.0,0.7499999953125
Hisd rules it that you to eighteen.,Hisd rules has it that you have to have at least eighteen.,Hisd rules it that you are to eighteen.,51.2825657582,0.9356073141000001,0.0,0.7368421003878117
I it is to see the movie.,I think it is better to see the movie first.,I think it is to see the movie.,59.9942526138,0.8485336304000001,0.49228386893821685,0.8888888839506174
He me this.,He told me that.,He me is this.,13.5697025783,0.7684921026,0.0,0.4999999950000001
Still bits too.,Still hurt a little bit too.,Still bits too.,26.0512978191,0.8061597347,0.0,0.44444444000000005
Varsity probably seven.,Varsity probably starts at seven.,Varsity probably seven.,67.0465097571,0.9342950583,0.0,0.7499999953125
And had it yet.,And has not had it yet.,And had it yet.,57.923293019,0.907186389,0.4739878501170792,0.7999999952000001
You airs through there high velocity.,You got air rushing through there at high velocity.,You airs through through there high velocity.,58.9054888055,0.8902204633,0.0,0.6666666618666668
I like have it back.,I would like to have it back.,I like to have it back.,74.9247435857,0.9780113101000001,0.7289545183625967,0.9230769181065088
And defendant and defense attorney seated this table.,And the defendant and the defense attorney will be seated at this table.,And defendant and defense attorney seated this table.,62.36579617,0.9569991827000001,0.0,0.7999999952000001
You much arike yeah.,You look so much arike like yeah.,You have a lot of arike.,21.107036216,0.8267219067,0.0,0.3076923027218935
That never worked.,That is never worked.,That never worked.,72.5098075179,0.9548565149,0.0,0.8571428522448981
I am to come way around him.,I am going to come all the way around on him.,I am to come to the way around him.,50.2926270451,0.8637585640000001,0.0,0.8421052582825486
So and she.,So and then she goes so tell.,So and she.,19.2814789793,0.807877779,0.0,0.5999999958
They back and they them.,They go back east and they get them.,They back and they are not there.,37.9385588828,0.7785325646,0.0,0.5333333283555556
He should do well.,He should do very well.,He should do well.,62.0560750657,0.9899010658,0.0,0.8888888839506174
Where one hopes be in specific period time.,Where one hopes to be in a specific period of time.,Where one hopes to be in specific period time.,80.0277773575,0.987744987,0.5231223689135341,0.8999999950500001
And then that balls.,And then when that reaches a hard ball.,And then that balls.,36.8563402499,0.8782703876,0.0,0.49999999555555563
But the cart it.,But the cart knocked it over.,But the cart it.,41.4982283202,0.8405825496,0.0,0.7999999952000001
What they do.,What did they do.,What they do.,53.3290988314,0.8579926491000001,0.0,0.8571428522448981
You know if any countries decided,You know if any other countries decided to attack.,You know if any countries decided.,62.4610796575,0.8924869895,0.3310175185585074,0.7999999952000001
Your hand and push bit.,Just put your hand up there and push a little bit.,Your hand and push the bit.,35.5919100133,0.8753346205,0.0,0.4705882307266437
It he too fast.,It is he drinks too fast.,It he is too fast.,46.4605444081,0.8686890602,0.0,0.7272727223140496
Put deaths sin because it died.,Put to death sin because it has died.,Put death sin because it died.,67.1162887907,0.9390850067000001,0.3818502221061359,0.8571428522448981
They bred feed other things.,They are bred only to feed other things.,They bred feed other things.,57.9034574298,0.8712830544,0.34107725495137897,0.7692307644970415
It will give us a measure success.,Because in that way confronting our fears it will give us a measure of success.,It will give us a measure of success.,47.7033619293,0.8751555681000001,0.39664070074131375,0.6086956476370511
And eightythree fourandahalfinch squares toilet papers.,Fourhundred and eightythree like fourandahalfinch squares of toilet paper.,And eightythree fourandahalfinch squares toilet papers.,66.9778724941,0.9491553307,0.0,0.5333333285333334
And this god preserved moses.,And this is how god preserved moses.,And this god preserved Moses.,61.271110534,0.9217351675000001,0.0,0.6666666618055556
However you want.,However much you want.,However you want to know.,52.5889250434,0.8080695868000001,0.0,0.6666666617283951
Well that is.,Well that is expected.,Well that is.,50.6772100504,0.8299638629,0.0,0.8571428522448981
I hate that.,I hate that feeling.,I hate that.,49.869754018,0.9005803466000001,0.0,0.8571428522448981
I go see kalamazoo symphony.,I want to go see the kalamazoo symphony sometime.,I go to see kalamazoo symphony.,50.698892256,0.9340496063,0.0,0.6666666618666668
S it if she were bitch and always nagging.,S it would be different if she were a bitch and always nagging.,S it if she were bitch and always nagging.,61.4492476159,0.9111102223,0.3870094590218788,0.8181818133471075
Okay so they names but she because.,Okay so they do not have names but she because s.,Okay so they have names but she is not a shit.,59.7699778486,0.8311794996,0.3264971028628052,0.6363636313636364
It ways it.,Likes it the way it is.,It is way it.,24.1142329481,0.7512955666000001,0.0,0.4444444395061729
Okay it dolby.,Okay it has dolby.,Okay it is dolly.,42.6329988026,0.7883920670000001,0.0,0.4999999950000001
Uh he even give her name.,Uh he could not even give his name.,Uh he even gave her her name.,29.7491269552,0.7183095217000001,0.0,0.5714285665306124
You make lot of money.,You going to make a lot of money.,You make a lot of money.,65.0416178152,0.9115003347,0.6319145618915731,0.8571428522448981
You that kind stuff that you about.,You know that is kind of stuff too that you think about.,You have that kind stuff that you are about to.,36.7693896216,0.8063538671,0.0,0.5999999950500001
Jamie wrote this in hurry mornings.,Jamie wrote this out in a hurry this morning.,Jamie wrote this in hurry mornings.,57.5939249653,0.9704044461,0.0,0.7142857093877552
Oh there they.,Oh there they are.,Oh there they are.,100.0,1.0000001192,1.0,0.999999995
And they stuff between.,And they put the stuff in between.,And they have stuff between.,54.0869448143,0.9519996643,0.0,0.6666666618055556
It bread baking pan.,Look it is a bread baking pan.,It is bread baking pan.,65.1894107718,0.9775690436000001,0.38498150077635496,0.6666666618055556
He drew blood here times.,He drew some blood out from here the first time.,He drew blood here times.,30.4172251779,0.9001041651,0.0,0.533333328888889
Because you his insulin.,Because you have already adjusted your insulin.,Because you have his insulin.,48.2479333354,0.8711498976000001,0.0,0.6666666618055556
You could how i it.,So you could see how i am going to take it.,You could have a look at how i figured it.,27.843845956,0.82961905,0.0,0.3809523759637189
Hope that was drinks.,Hope that was not a drink.,Hope that was drinks.,60.9907182186,0.8750594258000001,0.0,0.5999999952
And place paul luther said became for me gate paradise.,And this place in paul luther said became for me the gate of paradise.,And place paul luther said became for me gate paradise.,66.195757362,0.9793943167,0.3909081578938505,0.8333333284722222
So i was it aesthetic thing.,So i was thinking it is sort of an aesthetic thing.,So i was it a aesthetic thing.,47.0082307709,0.954138279,0.0,0.6666666619135801
You know thing fears.,You know the thing about fears.,You know what you know.,25.3328548062,0.8150578141,0.0,0.39999999520000007
And the maintenance for us twenty accounts.,And uh the maintenance for let us say twenty accounts.,And the maintenance for us twenty accounts.,69.2831382829,0.9739828706,0.0,0.8235294069204152
The entire globe rest time.,Maintaining the entire globe for the rest of time.,The entire globe rest time.,42.3977546346,0.8285428286000001,0.0,0.6153846106508877
Order to succeed and victory.,In order to succeed and have victory.,Order to succeed and victory.,69.0856569173,0.9386883974,0.0,0.6666666618055556
Or you to one strips chicago.,Or you could always go down to that one strip in chicago.,Or you can go to one strips chicago.,39.6226407029,0.9414463043,0.0,0.5999999952
Nothing man day of working hard.,Nothing a man wants after a tough day of working hard.,Nothing man day of working hard.,52.0757802138,0.8557657003,0.32737623871078064,0.7499999953125
There springs of divines us.,There is no spring of that divine love within us.,There springs of divines us.,31.6144350763,0.7396937609,0.0,0.3999999955555556
Oh those does sound.,Oh that does sound good.,Oh those does sound sound.,48.4663759624,0.8479942083,0.0,0.6666666617283951
A lots it do with r.,A lot of it has to do with the with the r.,A lots it do with r.,23.9151986754,0.9553853273,0.0,0.6249999953125001
Week recording all the simpsons and commercial.,Every week recording all the simpsons and uh editing out all the commercials.,Week recording all the simpsons and commercial.,59.0805349817,0.9232144356,0.25558916618229566,0.5555555508024692
You better wear it.,You would better wear it.,You better wear it.,64.8031406951,0.9690743685000001,0.5789300674674098,0.8888888839506174
I think it is conveniences them.,I think it is a convenience for both of them.,I think it is conveniences that they are.,53.6192744953,0.9067335725000001,0.2527114863494899,0.4444444395061729
I had problems.,I had the same problem.,I had problems.,40.3563901807,0.889416337,0.0,0.49999999531250006
It is got name.,It is got a name.,It is got a name.,100.0,0.9999998808,1.0,0.999999995
She no big deal.,She goes well no big deal.,She is not big deal.,39.3274843017,0.8846494555000001,0.0,0.5454545404958678
I my houses.,I miss my house.,I have my houses.,44.3006719113,0.8116043806000001,0.0,0.4999999950000001
And they doing this.,And they were doing that.,And they are doing this.,60.4750507888,0.9034276009000001,0.0,0.5999999950000001
I said okay then we will nights.,I said okay fine then we will not have any nights together.,I said okay then we will be nights.,42.4920144396,0.8495173454,0.0,0.6999999952000001
That do these.,That do have that.,That do do these.,32.7409048465,0.864240706,0.0,0.5714285665306124
Boy he supposed be awesome.,That boy he is supposed to be awesome.,Boy he supposed to be awesome.,69.7577653595,0.9674577117000001,0.48354474047437324,0.7142857093877552
Now we it at nine thirty.,Now we all remember it is at nine thirty.,Now we are at nine thirty.,50.9235770618,0.9065368176,0.31850355294022703,0.6666666618666668
I he was.,I do not know he was just.,I he was.,17.6140518393,0.800527215,0.0,0.5999999958
Get monies milks and some of pepper.,Get some money get some milk and some of those peppers.,Get monies milks and some of pepper.,35.4855979116,0.9412212372000001,0.0,0.4999999950781251
What else do you want me put meat.,What else do you want me to put on the meat.,What else do you want me to put meat.,78.3072638256,0.9520004988,0.6801211491388693,0.8999999950500001
Or they be talking.,Or else they would be talking.,Or they be talking.,45.5158466408,0.9069772959,0.0,0.7999999952000001
She good jobs of it.,She did a real good job of keeping it.,She has good jobs of it.,27.2100584412,0.8493803144000001,0.0,0.5333333285333334
No they think he is.,No they think he is very funny.,No they think he is.,60.8503220161,0.853733182,0.5698363775444273,0.8333333284722222
I recipe cookies.,I got a recipe for bohemian cookies.,I have recipe cookies.,37.2224226757,0.9073622227,0.0,0.5454545408264463
Yeah ones you say he a shas duffel bag.,Yeah in this one you say he is carrying a sha duffel bag.,Yeah ones you say he a shas duffel bag.,43.7307374634,0.9450844526000001,0.0,0.6363636315289257
They do get much.,They do not get paid much.,They do get much.,38.7129018676,0.7975662947000001,0.0,0.7999999952000001
Like they leap.,Like they make this leap.,Like they leap.,45.7713008641,0.9148566723,0.0,0.7499999953125
Look good it.,Look good in it too.,Look good it.,54.5241731269,0.9044208527,0.0,0.7499999953125
We the roads a whiles.,So we go up the road a while . you are welcome.,We have the roads a while.,30.4907588168,0.8363572359,0.0,0.3529411719031142
He into ba.,Where he would turn into the ba.,He into the ba.,36.5467713093,0.8737622499000001,0.3670124608961283,0.5454545408264463
So i england position of great strength nineteen ten.,So i thought england was in a position of great strength in nineteen ten.,So i england position of great strength nineteen ten.,64.8463139771,0.9567093849,0.2636715372516468,0.8181818133471075
It like car.,It is like registering a car.,It like like a car.,23.6977825877,0.8294515610000001,0.0,0.7999999952000001
It the wrong pipe.,It just went down the wrong pipe.,It's the wrong pipe.,49.7584363383,0.9004558921,0.3670124608961283,0.5454545408264463
I have a stupid person that twelve inch.,I have to draw a stupid person that has to be twelve inches tall.,I have a stupid person that twelve inch.,53.6141292332,0.8685997725,0.1958257922267636,0.6666666619501135
Mom getting h was starting to.,Mom was getting a h was starting to hyperventilate.,Mom getting h was starting to.,46.0348230448,0.8966966867,0.3080465112184665,0.8571428522448981
I actually to that.,I actually would have to move for that too.,I actually have to do that.,39.7596744969,0.8046388626000001,0.0,0.6666666618666668
Well we with corner suite.,Well we ended up with a corner suite.,Well we have a corner suite.,54.7810249785,0.9546161294000001,0.3674145494215667,0.7142857093877552
You have your right between my legs.,Step in when you have his right between his legs.,You have your right between my legs.,44.419749953,0.8273892403,0.0,0.4999999950781251
And he i you what i do.,And he said i tell you what i will do.,And he i i know what i do.,26.4409046822,0.8257259130000001,0.0,0.6666666618666668
These is what we are we are our right now.,That is what we are doing we are making our own up right now.,These is what we are we are we are our right now.,43.8551546527,0.7930961847,0.2743937845663834,0.6999999952000001
Since have they these.,Since when have they started that.,Since have they had these.,39.6821192859,0.8898676038000001,0.0,0.5454545404958678
She thing you.,She did the same things you did.,She is the thing you.,29.7463054441,0.8316441774000001,0.0,0.5454545404958678
I know cathy it in france.,All i know is cathy saw it in france.,I know cathy is in france.,43.5412008093,0.8879724741,0.0,0.5333333285333334
Yeah then you put butter.,Yeah then you put the butter in there.,Yeah then you put butter on.,56.3142936229,0.9431670904,0.34191776499651855,0.7142857093877552
Because guy my mind.,Because the guy blows my mind.,Because guy my mind.,48.7539965651,0.8664699793,0.0,0.7999999952000001
Oh it pains have to stop and lunches.,Oh it is such a pain to have to stop and eat lunch.,Oh it pains have to stop and lunches.,48.0773174639,0.9396589398,0.21165417903210956,0.5999999952
It like i get someone else.,It did not seem like i could get someone else out.,It like i get someone else.,42.7452477714,0.8213232756000001,0.0,0.7058823483737025
They one top histories department.,They have one of the top history departments.,They have one top of the histories department.,65.76709515740001,0.9440258145,0.0,0.624999995
And if it and delineated responsibility exist or.,And therefore if it is assumed and not delineated does responsibility exist or not.,And if it and delineated responsibility exist or.,48.1741530201,0.8832191229,0.0,0.7619047571882087
I mean it was.,I mean it was really good.,I mean it was.,45.7886768942,0.8814482093,0.4739878501170792,0.7999999952000001
I kidding prince part.,I was just kidding about the prince part.,I'm kidding prince part.,44.9758165509,0.9324607849000001,0.0,0.49999999555555563
I you say it but he my pet.,I know you wanted to say it but he is my pet.,I said you say it but he my pet.,42.5401928119,0.9430092573000001,0.29970049720354364,0.7619047570068028
I he pretty guy he.,I mean he was a pretty wild guy was not he.,I he is pretty guy he.,22.7266678565,0.7191352844000001,0.0,0.5714285668367348
Those guys could get me.,So those guys could not get me.,That guys could get me.,48.089246541,0.8167632818,0.0,0.6666666618055556
It nice see you fran.,It is nice to see you fran.,It nice to see you fran.,82.4007188601,0.9980012178000001,0.7289545183625967,0.9230769181065088
But after that we got.,But after that we never got through.,But after that we got.,49.89621508,0.8129741549,0.40293516672844226,0.8333333284722222
Well i either got sinus.,Well i have either got a sinus.,Well i either got sinus.,56.5996548789,0.9855017662000001,0.0,0.8333333284722222
I said we.,I said maybe we will come.,I said we did.,18.6690854711,0.8140195608,0.0,0.5999999952
I him something democratic platform.,I asked him something about the democratic platform.,I know he is a democratic platform.,45.8751452707,0.8387253284,0.0,0.3999999950222222
I always heard figures and what was and.,I always heard the figures and never did know what was high and.,I always heard figures and what was and what was and.,50.1339835554,0.8925244808,0.0,0.7368421006094183
I will just get denominator.,First i will just get a common denominator.,I will just get denominator.,57.452427253,0.9198940992,0.0,0.6153846106508877
There nothing it.,There is nothing in it.,There is nothing it.,82.0757776946,0.9196974635,0.0,0.8888888839506174
I the blades.,I got the blades.,I have the blades.,64.4835805122,0.9756885767000001,0.0,0.749999995
You we other month.,You know wwould we need to meet every other month.,You are we are not in another month.,31.228481627,0.7767737508,0.0,0.3529411716262976
And then i.,And then i will go.,And then i.,48.7448987064,0.8437606096,0.0,0.7499999953125
I how that was like so straight.,I was wondering how that was like so perfectly straight.,I how that was like so straight.,49.7522676664,0.8715260625000001,0.42253730625110847,0.8749999950781251
But you things.,But you shared certain things.,But you have things.,38.6370417526,0.8373705149,0.0,0.6666666617283951
And it will hold it here.,And it will hold it in here real well.,And it will hold it here.,55.5741810863,0.8936960697,0.43564355400687105,0.7692307644970415
But i know if these really numbers two.,But i do not know if this was really number two.,But i know if these really numbers two.,53.5675515214,0.852032423,0.0,0.6315789424930748
I that if i children i would always.,I always said that if i had children i would always.,I think that if i had children i would always.,74.7881369539,0.9616022110000001,0.7369231628533762,0.888888883888889
There conflict of interest.,There might be a little conflict of interest.,There is a conflict of interest.,57.6138062915,0.9484767318,0.34191776499651855,0.7142857093877552
You stay here me.,You stay right here with me.,You stay here here.,34.9524358834,0.9156504869000001,0.0,0.6666666622222223
Well we have offered the.,Well we have not offered the selfdirected.,Well we have offered the.,49.2186508801,0.7746933699,0.0,0.8333333284722222
Because she have sores or anything when we it.,Because she did not have any sores or anything when we took it off.,Because she has sores or anything when we are it.,56.4832057118,0.7639765143,0.29869942012564576,0.6666666618055556
It our hand.,Fit it in your hand.,It is our hand.,45.6318142946,0.7936179638,0.0,0.22222221728395072
Away from prolifer.,Stay away from those prolifers.,Away from prolifer.,44.2163723251,0.8800580502,0.0,0.24999999531250006
Show is being now.,What show is being shown now.,Show is being now.,45.4948459117,0.9050773382,0.0,0.5999999952
You ten looks sixteen.,So you got ten looks like sixteen.,You ten looks sixteen.,47.5494533915,0.9098264575,0.0,0.5454545408264463
This mean that it can.,Now that does not mean that it cannot be done.,This means that it can be.,29.1024200302,0.8749264479000001,0.0,0.39999999520000007
It would have been had my leg.,Ah well it would have been better had my leg stayed lower.,It would have been had my leg.,42.7171017396,0.8771654367,0.0,0.6315789427146814
I things happen a reasons.,I mean things happen for a reason.,I have things happen a reason.,61.4036318822,0.9261921644000001,0.0,0.7692307642603551
Well she going.,Well she is going to.,Well she is going.,82.2912604718,0.9141870737000001,0.5789300674674098,0.8888888839506174
Telling you what to.,Telling you what to do.,Telling you what to.,85.5113334997,0.9904446602,0.5789300674674098,0.8888888839506174
And and placed it skies.,And reached up and placed it in the sky.,And and placed it on the skies.,47.0986320489,0.8941165209,0.0,0.6249999950781252
You ruben loved it.,You know ruben loved it.,You ruben loved it.,67.8914228642,0.9378482699,0.5789300674674098,0.8888888839506174
But see he a teachers.,But see he is a teacher though.,But see he a teacher.,52.3586301494,0.9695084095000001,0.0,0.8333333284722222
Think the kids.,Think about the kids.,Think the kids.,53.1294114502,0.9345045686000001,0.0,0.8571428522448981
This my second day work it only goes down hill.,This is your second day of work it only goes down hill from there.,This my second day work it only goes down down hill.,57.9442989538,0.9255728126,0.3249360483357275,0.7499999951388889
And she be you.,And she will be supporting you.,And she be be you.,25.5835890596,0.8515088558,0.0,0.7999999952000001
Because that is what brenda me years.,Because that is what brenda had given me last year.,Because that is what brenda me has been doing for years.,60.6480874084,0.8198279142,0.3448444257953326,0.5714285664399092
I they relightable.,I think they are relightable.,I think they are relightable.,100.0,1.0,1.0,0.999999995
Mhm so what kind price differences we.,Mhm so what kind of price difference are we talking about.,Mhm so what kind of price differences we have.,65.3445352049,0.9612052441000001,0.4548244246960421,0.6999999950500001
I mean he there.,I mean he comes over there immediately afterwards.,I mean he is there.,21.4291205774,0.8002533913000001,0.0,0.6153846106508877
I would kind like guatemala.,I would kind of like to go to guatemala.,I would kind like guatemala.,58.8909260639,0.9694778919,0.0,0.7692307644970415
Eight months and potties.,Eight months old and potty trained.,Eight months and potties.,51.3014302748,0.9078493714,0.0,0.5999999952
I want at my cards here.,I want to just look at my cards here.,I want to have my cards here.,55.2736416302,0.9369122386000001,0.38940039153570244,0.7499999950781251
It dug out the freezer.,It will be dug out of the freezer.,It dug out the freezer.,53.575410181,0.9106788039,0.0,0.7692307644970415
I want it tape heck jobs lance.,I want to get it on tape heck of a job lance.,I want it to tape heck jobs lance.,45.7368559961,0.8774290085,0.0,0.5999999952
And fear goes it.,And the longer that fear goes the more it multiplies.,And fear goes it.,19.7548651522,0.8457576036000001,0.0,0.6153846111242604
Whatever the job.,Whatever gets the job done.,Whatever the job.,47.1495543141,0.7994807363,0.0,0.7499999953125
How can you them.,How can you remember all of them.,How can you get them.,39.7446708271,0.7710864544,0.0,0.6666666618055556
I him he could turkeys sandwich.,I told him he could have a turkey sandwich.,I told him he could have turkeys sandwich.,83.5415845224,0.9778656363,0.5911602603314157,0.823529406782007
There a small tiny screamy skwa.,There was a very small tiny screamy skwa squishy.,There is a small tiny screamy skwa.,58.1365997249,0.9261653423,0.3096787331587729,0.7499999950781251
I not find it time i there.,I could not find it last time i was in there.,I don't find it time i have to find it.,31.2686993106,0.7754419446,0.0,0.5263157845983379
For he hands and feet.,For he had often been chained hand and foot.,For he had hands and feet.,33.4566380308,0.8500154018,0.0,0.5333333285333334
Because we have record them.,Because we do have a record of them anyway.,Because we have a record of them.,68.0573412318,0.9706998467000001,0.4787974949414674,0.8749999950781251
And they continued.,And they continued to multiply.,And they continued.,60.4500812882,0.8685050607,0.0,0.7499999953125
The penguin comes land and us start again.,So the penguin comes up on land and let us start again.,The penguin comes land and we start again.,61.6664676698,0.9606964588,0.0,0.5999999952
They realized that what jesus done other man could.,They realized that what jesus had done no other man could possibly do.,They realized that what Jesus did did other man could.,57.9589149667,0.871408999,0.2670976496992394,0.6363636315289257
I to do this.,So i will not have to do this.,I should do this.,25.7907956386,0.7304912210000001,0.0,0.33333332888888895
And i good heavens.,And i thought good heavens.,And i gotta go good heavens.,56.4549824275,0.827642858,0.0,0.7272727223140496
Down and write a books deaths.,To sit down and write a book about death.,Down and write a book of deaths.,56.0646992815,0.8928831816,0.2846946938149361,0.4999999950781251
I think he couple kids.,I think he is got a couple kids.,I think he has a couple of kids.,55.4663561077,0.9892114401000001,0.0,0.749999995
In divings her behaviors if you will are.,Jumping in diving in so their behaviors if you will are really interesting.,In divings her behaviors if you will be able to see that you will be.,42.3239674158,0.7978210449,0.16188613565728213,0.3333333283333334
Then how it.,Then how does it work.,Then how it is.,35.5076163074,0.7877539396000001,0.0,0.6666666617283951
No you a mom attacks.,No you are having a mom attack.,No you a mom attacks.,51.6461825206,0.8847053051,0.0,0.6666666618055556
Well that is what i fractal.,Well that is what i like about fractals.,Well that is what i fractal.,59.6850266805,0.9097023606,0.48354474047437324,0.7142857093877552
And i go.,And i go why.,And i go.,49.2588657864,0.8463609219,0.0,0.8571428522448981
Orders for you car.,In order for you to buy this car.,Orders for your car.,30.6921321751,0.8383011818,0.0,0.33333332888888895
