Source,Target,Gen_comp,ChrF,Cos_sim_t5,BLEU,RougeL
I had problems.,I had the same problem.,I had problems.,40.3563901807,0.889416337,0.0,0.49999999531250006
It is got name.,It is got a name.,It is got a name.,100.0,0.9999998808,1.0,0.999999995
She no big deal.,She goes well no big deal.,She said no big deal.,48.6520566662,0.8918681145,0.4548019047027907,0.7272727223140496
I my houses.,I miss my house.,I am not going to my house.,47.8037221006,0.7827681899000001,0.0,0.5454545408264463
And they doing this.,And they were doing that.,And they are doing this.,60.4750507888,0.9034276009000001,0.0,0.5999999950000001
I said okay then we will nights.,I said okay fine then we will not have any nights together.,I said okay then we will go to bed at night.,41.9277871169,0.8528462052,0.0,0.5217391254442345
That do these.,That do have that.,That does not do these.,31.4702296235,0.7519094944,0.0,0.4444444395061729
Boy he supposed be awesome.,That boy he is supposed to be awesome.,Boy he is supposed to be awesome.,84.7807267626,0.9697494507000001,0.7420884818558928,0.7999999950222222
Now we it at nine thirty.,Now we all remember it is at nine thirty.,Now we will do it at nine thirty.,47.8635155367,0.9039565921,0.33010083098515036,0.7058823479584776
I he was.,I do not know he was just.,I thought he was going to be.,20.314662743,0.7689267397,0.0,0.4285714235714286
Get monies milks and some of pepper.,Get some money get some milk and some of those peppers.,Get monies milks and some of the pepper.,42.4599531452,0.9537848234,0.0,0.4705882303114187
What else do you want me put meat.,What else do you want me to put on the meat.,What else do you want me to put in the meat.,88.5606116372,0.9789371490000001,0.7348889200874658,0.9090909040909091
Or they be talking.,Or else they would be talking.,Or they will be talking.,49.0377328539,0.8951895833,0.0,0.7272727223140496
She good jobs of it.,She did a real good job of keeping it.,She did a good job of it.,46.4559464973,0.8984653950000001,0.0,0.8749999950781251
No they think he is.,No they think he is very funny.,No they think he is not.,59.8235940833,0.8394995928000001,0.5578002860768766,0.7692307642603551
I recipe cookies.,I got a recipe for bohemian cookies.,I have a recipe for cookies.,51.4945384673,0.9124805927,0.0,0.7692307642603551
Yeah ones you say he a shas duffel bag.,Yeah in this one you say he is carrying a sha duffel bag.,Yeah once you say he has a shas duffel bag.,45.5465062748,0.9564570189,0.0,0.6086956472589792
They do get much.,They do not get paid much.,They do not get much.,66.551306314,0.8838708401,0.5115078115793242,0.9090909041322315
Like they leap.,Like they make this leap.,Like they leap.,45.7713008641,0.9148566723,0.0,0.7499999953125
Look good it.,Look good in it too.,Look good at it.,47.0934223579,0.8861313462,0.0,0.6666666617283951
We the roads a whiles.,So we go up the road a while . you are welcome.,We were on the roads for a while.,33.533978341,0.8229107857,0.0,0.3157894688088643
He into ba.,Where he would turn into the ba.,He walked into the ba.,37.9765570949,0.8432320356,0.36409302398068727,0.499999995138889
So i england position of great strength nineteen ten.,So i thought england was in a position of great strength in nineteen ten.,So i think england was in a position of great strength in nineteen ten.,87.4649534467,0.9774900675,0.8242367502646054,0.9230769180769233
It like car.,It is like registering a car.,It looks like a car.,26.0910968698,0.7617374659,0.0,0.7272727223140496
It the wrong pipe.,It just went down the wrong pipe.,It was the wrong pipe.,50.669918027,0.9313818812,0.38498150077635496,0.6666666618055556
I have a stupid person that twelve inch.,I have to draw a stupid person that has to be twelve inches tall.,I have a stupid person that is twelve inch.,53.843809033,0.8940222263000001,0.20360578738768487,0.6363636315289257
Mom getting h was starting to.,Mom was getting a h was starting to hyperventilate.,Mom was getting h was starting to get.,58.689836276,0.9044730663,0.39938791763778786,0.7999999950222222
I actually to that.,I actually would have to move for that too.,I actually want to do that.,35.366262327,0.7608130574,0.0,0.5333333285333334
Well we with corner suite.,Well we ended up with a corner suite.,Well we have a corner suite.,54.7810249785,0.9546161294000001,0.3674145494215667,0.7142857093877552
You have your right between my legs.,Step in when you have his right between his legs.,You have your right hand between my legs.,37.1862092116,0.8061473370000001,0.0,0.4705882303114187
And he i you what i do.,And he said i tell you what i will do.,And he said i told you what i do.,58.6666169487,0.9353332520000001,0.38312604050508564,0.823529406782007
These is what we are we are our right now.,That is what we are doing we are making our own up right now.,These are what we are doing we are doing our right now.,61.0582519575,0.8338973522,0.4264356143349618,0.6999999952000001
Since have they these.,Since when have they started that.,Since they have been doing this.,29.7108107246,0.9224353433,0.0,0.3333333283333334
She thing you.,She did the same things you did.,She said you know what.,18.1505152787,0.7776274085,0.0,0.36363635867768596
I know cathy it in france.,All i know is cathy saw it in france.,I know cathy is doing it in france.,49.4920311086,0.8756297827,0.3071934373084218,0.5882352891349482
Yeah then you put butter.,Yeah then you put the butter in there.,Yeah then you put the butter on.,75.5595216902,0.9498789310000001,0.6240195441936914,0.7999999950222222
Because guy my mind.,Because the guy blows my mind.,Because guy is not in my mind.,47.7724976458,0.8074754477,0.0,0.6153846104142012
Oh it pains have to stop and lunches.,Oh it is such a pain to have to stop and eat lunch.,Oh it hurts have to stop and have lunch.,47.1783289571,0.9484152198,0.23792883048672886,0.6999999952000001
It like i get someone else.,It did not seem like i could get someone else out.,It is like i get to get someone else.,43.7063363461,0.7891138792,0.0,0.6315789424930748
They one top histories department.,They have one of the top history departments.,They are one of the top histories department.,70.298188905,0.9737809896,0.3303164318013807,0.624999995
And if it and delineated responsibility exist or.,And therefore if it is assumed and not delineated does responsibility exist or not.,And if it is and delineated responsibility exists or.,49.8103556582,0.8748219609000001,0.0,0.7272727224380167
I mean it was.,I mean it was really good.,I mean it was a good idea.,52.1472945875,0.8662606478,0.38260294162784475,0.7692307642603551
I kidding prince part.,I was just kidding about the prince part.,I am not kidding the prince part.,57.5493901636,0.8703663945000001,0.3376459109063278,0.6666666616888889
I you say it but he my pet.,I know you wanted to say it but he is my pet.,I mean you say it but he is my pet.,57.4255445561,0.9639789462,0.5982888307369555,0.8181818132231407
I he pretty guy he.,I mean he was a pretty wild guy was not he.,I thought he was a pretty guy he was.,42.8327109733,0.7601501942000001,0.26340978840182916,0.7499999950781251
Those guys could get me.,So those guys could not get me.,Those guys could get me.,64.2597876611,0.8535792828000001,0.0,0.6666666618055556
It nice see you fran.,It is nice to see you fran.,It was nice to see you fran.,85.14061362,0.9500837326,0.7071067811865475,0.8571428521428571
But after that we got.,But after that we never got through.,But after that we got.,49.89621508,0.8129741549,0.40293516672844226,0.8333333284722222
Well i either got sinus.,Well i have either got a sinus.,Well i either got a sinus infection.,64.3881729944,0.9616226554,0.42728700639623407,0.8571428521428571
I said we.,I said maybe we will come.,I said we are.,20.4725344986,0.8181866407,0.0,0.5999999952
I him something democratic platform.,I asked him something about the democratic platform.,I told him something about the democratic platform.,89.0059697653,0.9452137351000001,0.7506238537503395,0.874999995
I always heard figures and what was and.,I always heard the figures and never did know what was high and.,I always heard the figures and what was and.,61.6124441802,0.8878685236,0.4282963710525156,0.7999999952000001
I will just get denominator.,First i will just get a common denominator.,I will just get the denominator.,56.8544432069,0.9286010265,0.0,0.5714285665306124
There nothing it.,There is nothing in it.,There is nothing about it.,72.212470335,0.9029209018000001,0.0,0.7999999950000002
I the blades.,I got the blades.,I am going to put the blades in.,59.3048183793,0.9158910513,0.0,0.49999999555555563
You we other month.,You know wwould we need to meet every other month.,You know we have another month.,41.7225031255,0.7602450252,0.0,0.49999999531250006
And then i.,And then i will go.,And then i sat down.,45.538846676,0.7915855646000001,0.0,0.5999999950000001
I how that was like so straight.,I was wondering how that was like so perfectly straight.,I was wondering how that was like so straight.,77.0875301158,0.95137012,0.7516501147964686,0.9411764656055364
But you things.,But you shared certain things.,But you know what things are.,37.3138596346,0.8082699776000001,0.0,0.5454545404958678
And it will hold it here.,And it will hold it in here real well.,And it will hold it here.,55.5741810863,0.8936960697,0.43564355400687105,0.7692307644970415
But i know if these really numbers two.,But i do not know if this was really number two.,But i know if these really are numbers two.,45.6829152066,0.8539896011,0.0,0.5999999950500001
I that if i children i would always.,I always said that if i had children i would always.,I think that if i had children i would always be there.,70.0444845573,0.8970418572000001,0.591460168684858,0.79999999505
There conflict of interest.,There might be a little conflict of interest.,There is a conflict of interest.,57.6138062915,0.9484767318,0.34191776499651855,0.7142857093877552
You stay here me.,You stay right here with me.,You stay here with me.,65.6362978522,0.9732777476000001,0.5115078115793242,0.9090909041322315
Well we have offered the.,Well we have not offered the selfdirected.,Well we have offered the.,49.2186508801,0.7746933699,0.0,0.8333333284722222
Because she have sores or anything when we it.,Because she did not have any sores or anything when we took it off.,Because she doesn't have sores or anything when we do it.,61.1427250213,0.8846355677000001,0.31045780530974054,0.7199999950720002
It our hand.,Fit it in your hand.,It is in our hands.,40.2384859444,0.7647157907000001,0.0,0.19999999500000015
Away from prolifer.,Stay away from those prolifers.,Away from the proliferator.,56.1691942513,0.8016731739,0.0,0.22222221728395072
Show is being now.,What show is being shown now.,Show is being played now.,43.6210533634,0.8884546757,0.0,0.5454545404958678
You ten looks sixteen.,So you got ten looks like sixteen.,You know ten looks like sixteen.,71.4488980404,0.9658373594,0.5329462628216854,0.6153846104142012
This mean that it can.,Now that does not mean that it cannot be done.,This means that it can not.,36.4837864283,0.7221610546,0.0,0.2666666618666667
It would have been had my leg.,Ah well it would have been better had my leg stayed lower.,It would have been easier had my leg been broken.,49.7804107836,0.8415572643,0.0,0.5714285665306124
I things happen a reasons.,I mean things happen for a reason.,I think things happen for a reason.,80.8586185951,0.9529162645,0.7071067811865475,0.8571428521428571
Well she going.,Well she is going to.,Well she is going to be.,91.4389614562,0.9455890656,0.6434588841607617,0.9090909041322315
Telling you what to.,Telling you what to do.,Telling you what to do.,100.0,0.9999999404000001,1.0,0.999999995
And and placed it skies.,And reached up and placed it in the sky.,And and placed it in the sky.,66.4297124538,0.9487605095,0.6771219109764864,0.8749999950781251
You ruben loved it.,You know ruben loved it.,You ruben loved it.,67.8914228642,0.9378482699,0.5789300674674098,0.8888888839506174
But see he a teachers.,But see he is a teacher though.,But he sees he is a teacher.,53.5458716157,0.9249073267000001,0.38260294162784475,0.7692307642603551
Think the kids.,Think about the kids.,Think about the kids.,100.0,1.0,1.0,0.999999995
This my second day work it only goes down hill.,This is your second day of work it only goes down hill from there.,This is my second day of work it only goes down hill.,71.2161072606,0.9472893476,0.6147866169105674,0.8461538411834321
And she be you.,And she will be supporting you.,And she will be happy to see you.,50.6574102226,0.8647283912,0.3549481056010052,0.7142857093877552
Because that is what brenda me years.,Because that is what brenda had given me last year.,Because that is what brenda has been telling me for years.,64.5934550207,0.8359461427,0.3448444257953326,0.5714285664399092
I they relightable.,I think they are relightable.,I think they are relightable.,100.0,1.0,1.0,0.999999995
Mhm so what kind price differences we.,Mhm so what kind of price difference are we talking about.,Mhm so what kind of price differences do we have.,65.108572892,0.965628624,0.45305163015763095,0.6666666616780046
I mean he there.,I mean he comes over there immediately afterwards.,I mean he is there.,21.4291205774,0.8002533913000001,0.0,0.6153846106508877
I would kind like guatemala.,I would kind of like to go to guatemala.,I would kind of like guatemala.,73.7461345582,0.9711528420000001,0.4606369751099829,0.8571428522448981
Eight months and potties.,Eight months old and potty trained.,Eight months and he is on the potty.,47.032989701,0.9327945709000001,0.0,0.5714285665306124
I want at my cards here.,I want to just look at my cards here.,I want to look at my cards here.,77.2787736728,0.9797065258000001,0.6690484408935986,0.9411764656055364
It dug out the freezer.,It will be dug out of the freezer.,It dug out of the freezer.,72.6263366244,0.933494091,0.6319145618915731,0.8571428522448981
I want it tape heck jobs lance.,I want to get it on tape heck of a job lance.,I want to tape it up heck jobs lance.,40.7345585009,0.8778375983000001,0.0,0.5714285665306124
And fear goes it.,And the longer that fear goes the more it multiplies.,And fear goes with it.,21.0523297528,0.8541471958,0.0,0.5714285668367348
Whatever the job.,Whatever gets the job done.,Whatever the job is.,46.9500974683,0.7835048437000001,0.0,0.6666666617283951
How can you them.,How can you remember all of them.,How can you tell them apart.,38.1494159597,0.8084840775000001,0.0,0.6153846104142012
I him he could turkeys sandwich.,I told him he could have a turkey sandwich.,I told him he could make a turkey sandwich.,83.228696904,0.9502085447,0.6580370064762462,0.888888883888889
There a small tiny screamy skwa.,There was a very small tiny screamy skwa squishy.,There is a small tiny screamy skwa.,58.1365997249,0.9261653423,0.3096787331587729,0.7499999950781251
I not find it time i there.,I could not find it last time i was in there.,I did not find it at the time i was there.,54.4595838871,0.9018805027000001,0.0,0.7272727222727273
For he hands and feet.,For he had often been chained hand and foot.,For he has hands and feet.,27.9777241813,0.8126701117,0.0,0.39999999520000007
Because we have record them.,Because we do have a record of them anyway.,Because we have to record them.,43.4203963646,0.8829261065,0.0,0.6666666618666668
And they continued.,And they continued to multiply.,And they continued.,60.4500812882,0.8685050607,0.0,0.7499999953125
The penguin comes land and us start again.,So the penguin comes up on land and let us start again.,The penguin comes back and we start again.,53.2993725342,0.9228285551000001,0.0,0.4999999952000001
They realized that what jesus done other man could.,They realized that what jesus had done no other man could possibly do.,They realized that what jesus had done was no other man could do.,79.0112668727,0.9936919212,0.6596924585662963,0.9230769180769233
I to do this.,So i will not have to do this.,I want to do this.,37.369280675,0.7268804312,0.3081980909598119,0.4615384568047337
And i good heavens.,And i thought good heavens.,And i am good heavens.,56.2797257269,0.8644147515,0.0,0.7999999950000002
Down and write a books deaths.,To sit down and write a book about death.,Down and write a book about the deaths.,70.4138656406,0.8985711336000001,0.41801342884834874,0.5882352891349482
I think he couple kids.,I think he is got a couple kids.,I think he has a couple of kids.,55.4663561077,0.9892114401000001,0.0,0.749999995
In divings her behaviors if you will are.,Jumping in diving in so their behaviors if you will are really interesting.,In divings her behaviors if you will are.,45.4849893513,0.8160641193,0.26802201267792153,0.4999999952000001
Then how it.,Then how does it work.,Then how do you do it.,46.4889744281,0.8751471639,0.0,0.5999999950000001
No you a mom attacks.,No you are having a mom attack.,No you are not a mom that attacks.,48.5492208066,0.8027162552,0.0,0.6666666616888889
Well that is what i fractal.,Well that is what i like about fractals.,Well that is what i call fractal.,59.109116544,0.9124130011,0.47750342648354643,0.6666666616888889
And i go.,And i go why.,And i go.,49.2588657864,0.8463609219,0.0,0.8571428522448981
Orders for you car.,In order for you to buy this car.,Orders for you to get out of your car.,38.298159956,0.7817332745000001,0.0,0.4705882303114187
And then we.,And then we d.,And then we went.,71.8343639682,0.8956954479,0.0,0.749999995
Uh we sent amy flowers because she our mom now.,When uh we sent amy flowers because she is staying with her mom now.,Uh we sent amy flowers because she is our mom now.,64.8069358845,0.9104491472,0.4937960101601931,0.7199999950720002
I my apartments.,I can clean my apartment.,I am moving out of my apartment.,50.5956887696,0.8296110034,0.0,0.499999995138889
To integrate her system.,To integrate into your system.,To integrate her system.,61.4235842454,0.8739149570000001,0.0,0.6666666617283951
Two developments in this area.,Started two cohousing developments in this area.,Two developments in this area.,57.6828786838,0.9196863174000001,0.5444460596606694,0.6666666618055556
Yeah but that by tricks.,Yeah but that is just by learning tricks.,Yeah but that is not what i mean by tricks.,52.1005084543,0.8521180153,0.28997844147152074,0.6666666617283951
This is i the battle.,That is i think half the battle.,This is what i am doing in the battle.,45.2456961555,0.7716149092,0.0,0.4999999950781251
I one of those.,I could eat one of those.,I am not one of those.,58.3386601061,0.6728073955,0.4347208719449915,0.6666666616666668
And he said he.,And so he said he would.,And he said he was.,48.2458302365,0.8873157501000001,0.0,0.6666666617283951
You could it.,You could not see it.,You could do it.,46.6835971492,0.6951328516,0.0,0.6666666617283951
Who play it.,Who play in it.,Who is going to play it.,47.5137999362,0.8586978912000001,0.0,0.5999999952
I have problems.,I have had problems.,I have no problems.,60.9330744179,0.7825002670000001,0.0,0.749999995
Plays bk and footballs game.,Plays at bk and has a football game.,Plays bk and footballs game.,49.9989814334,0.9433517456,0.0,0.6153846106508877
Well i i l.,Well i remember when i was l.,Well i i l.,16.8563836906,0.8005365133,0.0,0.6666666622222223
I jobs on earth.,I have the best job on earth.,I think there are some jobs on earth.,38.5857123566,0.7567964196,0.0,0.3999999950222222
I him something like this.,I could see him thinking something like that.,I told him something like this.,45.6699677038,0.8021655083,0.0,0.5714285665306124
She has gone forever.,She has not gone forever.,She has gone forever.,71.4507913985,0.8474888802,0.0,0.8888888839506174
And they criteria.,And they had several criteria.,And they have a criteria.,59.6476230402,0.9149901867,0.0,0.5999999950000001
And he knowledge.,And he had great knowledge.,And he has no knowledge.,59.2609599598,0.7018481493000001,0.0,0.5999999950000001
But it to take me long time.,But it is going to take me a long time to get through.,But it is going to take me a long time.,71.7919531396,0.9595868587,0.69635477890704,0.9090909041322315
The guy that put holes.,Remember the guy that put the hole.,The guy that put the holes in.,65.1436665594,0.9147567749000001,0.3655552228545123,0.6153846104142012
Who is for that sense duties.,Alright number one sense of duty who is responsible for inculcating that sense of duty.,Who is for that sense of duty.,26.4636806423,0.8733249903,0.20687381245863395,0.6315789427146814
And and pepper up.,And um green and red peppers cut up.,And and pepper up.,29.6969806423,0.8172296882000001,0.0,0.49999999555555563
You premium have convenience.,You are paying a decent premium to have that convenience.,You can have a premium have convenience.,41.8741070714,0.9419041872,0.0,0.6249999953125001
At least bridge they not too unhappy about.,At least that bridge they were not too unhappy about burning.,At least the bridge they are not too unhappy about.,68.1569647714,0.9161285162,0.2981247384881109,0.7619047569160999
Uh that we do need.,Uh that we do need to drink.,Uh that we do not need.,55.6270149353,0.7941224575,0.39442436483275556,0.7692307642603551
Yeah you wait until you light.,Yeah you wait until you see the green light.,Yeah you wait until you get the light.,65.5116247406,0.9431034327000001,0.474954953300978,0.7999999950222222
Oh give them to me.,Oh well just give them all to me.,Oh give them to me.,38.6478829163,0.8947461247,0.0,0.7692307644970415
We wrote it.,We wrote about it.,We wrote it down.,41.0334317384,0.91052109,0.0,0.749999995
Well i you believe her or.,Well i do not care you believe her or not.,Well i dont believe you believe her or.,63.2839854626,0.8873273134,0.29538720207860775,0.7499999950781251
We were just slowly got shape.,And we were just slowly got in shape.,We were just slowly getting into shape.,64.4121969612,0.9746028781,0.0,0.5333333283555556
I mean i am to dancing brazilian woman.,I mean i am going to start dancing with those brazilian women.,I mean i am going to be dancing with a brazilian woman.,66.1332006605,0.929151237,0.45258880078905583,0.749999995
I would to.,I would like to go also.,I would like to.,63.5648888435,0.8789665103000001,0.4739878501170792,0.7999999952000001
Day after it happened.,The next day after it had happened.,Day after it happened.,58.6789494206,0.9496634603,0.0,0.5454545408264463
Those exactly what you doing.,That is exactly what you are doing.,They are exactly what you are doing.,78.9867615082,0.9224925041,0.6803749333171202,0.7692307642603551
It like marshmallow.,It is like marshmallow frosting.,It looks like a marshmallow.,46.873051741,0.8900523186,0.0,0.5999999950000001
I got room another ten pounds.,I still got room for another ten pounds.,I got room for another ten pounds.,83.5160113624,0.9803777933000001,0.767279645960659,0.9333333283555556
No because i received notes.,No because i have received notes back.,No because i received no notes.,59.8658838242,0.8611516356000001,0.0,0.7692307642603551
And then times under he would look.,And then the whole time under here he would just look.,And then at times under he would look.,44.1540655662,0.9307859540000001,0.0,0.6315789424930748
I it would have cool.,I think it would have been cool.,I think it would have been cool.,100.0,1.0000002384,1.0,0.999999995
That should it there.,That should hold it in there.,That should be it there.,54.318382007,0.8441269398,0.0,0.7272727223140496
You are it.,You are doing it now.,You are not doing it.,57.0965309201,0.8250927925,0.0,0.7999999950000002
But i that largest size they have.,But i thought that is the largest size they have.,But i think that the largest size they have.,70.7783605778,0.9526729584,0.541822042580596,0.8421052581717452
Trip i was for fifteen day my asses.,Exploratory trip i was there for fifteen days worked my ass off.,Trip i was there for fifteen day my asses.,54.3557634364,0.9059967995,0.316541999798876,0.5714285665306124
I would her punishment.,I would be taking my punishment.,I would not be her punishment.,52.1892026922,0.8171873093,0.0,0.6666666616666668
Till she pennies.,Till she finds that penny.,Till she had a few pennies.,36.53073191,0.9047102332,0.0,0.36363635867768596
I one daughter that is enough.,I have married one daughter that is enough.,I have one daughter that is enough.,74.4119738069,0.9487177134,0.6752918218126556,0.9333333283555556
Lot people do that.,A lotta people do that.,A lot of people do that.,72.528410487,0.9925174117000001,0.4347208719449915,0.7272727223140496
Money this costs.,How much money this costs.,Money this costs.,63.2249463701,0.9253662825000001,0.0,0.49999999531250006
Well you not get things.,Well you did not get the whole thing right.,Well you do not get to do things.,41.4177589049,0.709844172,0.0,0.4999999950781251
He married or anything and i strictly lessons and orchestra.,He is not married or anything and i think strictly private lessons and orchestra.,He married or anything and i strictly take lessons and orchestra.,69.1882088658,0.8701536059,0.43487832811974036,0.78260869073724
I know if it was.,I did not know if it was.,I don't know if it was.,68.5018963401,0.9218086004,0.5578002860768766,0.7692307642603551
I can difference.,I can never tell the difference.,I can make a difference.,43.889583383,0.6727330089,0.0,0.5454545404958678
There thank you honey,There thank you honey that was so good.,There thank you honey.,58.0290069854,0.8967300653,0.3177235575108143,0.6666666622222223
Who the account.,Who is going to hold the account.,Who is the account.,48.4501496758,0.8887649775,0.0,0.7272727226446282
While she buying.,While she was buying.,While she was buying.,100.0,0.9999998212000001,1.0,0.999999995
What are we to do it.,What are we going to do with it.,What are we going to do about it.,72.842059064,0.8882286549,0.6606328636027614,0.874999995
You have watch bad breaks.,You have to watch for the bad breaks.,You have to watch bad breaks.,71.7035809789,0.9630714655,0.44683107184405757,0.8571428522448981
You you wonderful person.,Do you think you are a wonderful person.,You you are a wonderful person.,71.9466234045,0.8550151587,0.608025321419836,0.7692307642603551
I got everything.,I got like everything.,I got everything.,63.3193556654,0.9480580091,0.0,0.8571428522448981
Them by the hairs.,Take them by the hair.,They are surrounded by the hairs.,42.4275214316,0.8198300004,0.0,0.36363635867768596
It i used this one.,It is okay i used this one.,It is i used this one.,67.6481135763,0.9354107976,0.6129752413741056,0.9230769181065088
Us go and living rooms.,Let us go and sit in the living room.,Us go and sit in the living room.,86.8159643764,0.9540904760000001,0.7725505949016372,0.823529406782007
Because he wanted ask hectors back to editorial.,Because he wanted to ask hector to move back to editorial.,Because he wanted to ask hectors back to editorial.,82.9737806565,0.9783281088,0.5387551338654779,0.823529406782007
It was bit.,It was undeunderlying humor a little bit.,It was a bit of a mess.,14.2414940851,0.7081173062,0.0,0.6153846104142012
You tayous a times ago.,You tayou talking about a long time ago.,You tayous a few times ago.,30.8819008648,0.8274553418,0.0,0.4285714236734694
You down molecule.,You slowed down the molecules.,You are going down the molecule.,58.3233320208,0.8337603807,0.0,0.5454545404958678
Its balls was that he had ums some.,His inaugural ball was not that well he had like um a.,Its balls was that he had ums some.,20.912967793,0.8205950856,0.0,0.39999999520000007
Great painters nude staircase.,The great painter of the nude descending the staircase.,Great painters nude staircase.,46.0750322705,0.9272427559,0.0,0.33333332888888895
Thank you very.,Thank you very much.,Thank you very much.,100.0,0.9999999404000001,1.0,0.999999995
I i have ten hours every night.,I know i have been sleeping about ten hours every night.,I i have ten hours every night.,48.4639606296,0.8973460197,0.3728878639930418,0.7777777730246914
We a size.,We pick out a size.,We have a size.,31.4686834985,0.9348138571,0.0,0.6666666617283951
You know she.,You know she used to like.,You know she is.,46.403853442,0.7846956253,0.0,0.5999999952
Kendie it vacuum.,Kendie it is a used vacuum.,Kendie is going to vacuum it.,43.5430556209,0.8730632067,0.0,0.4999999950000001
I do it out of they just charge us.,I do not know where it comes out of they just charge us.,I do it out of the blue and they just charge us.,53.1426174418,0.8599312305,0.35240254525310966,0.7199999950079999
Get gray water.,To get gray water.,Get gray water.,78.0771775489,0.9387129545,0.0,0.5714285665306124
I going man i never knew wisdom teeth.,I was going to say man i never knew the wisdom teeth.,I am going to be a man i never knew had wisdom teeth.,63.8843235428,0.9162925482000001,0.29420957081163707,0.7199999950079999
Well i got and work.,Well i got to go out there and do that work.,Well i got to get up and work.,41.7775294141,0.9063339233000001,0.26432408210372954,0.6315789424930748
I just that it pretty factual.,I just thought that it was like pretty much factual.,I just think that it is pretty factual.,44.9036158922,0.9247736931,0.0,0.6666666617283951
I just going back to one others.,I would do better just going back to one of these others.,I just went back to one of the others.,47.4493308756,0.8883132935,0.24868467029269145,0.6666666617687076
Into one ybranch you know room.,Into one ybranch you know like the room.,Into one ybranch you know the room.,80.412536013,0.9639788866000001,0.6101950432112578,0.9333333283555556
I really that.,I really do believe that.,I really like that.,46.77005843,0.7930999994,0.0,0.6666666617283951
He was bumping incident as the horses left gate.,He was involved in a bumping incident as the horses left the starting gate.,He was bumping into the incident as the horses left the gate.,62.1115178015,0.9403273463,0.4130229043037709,0.78260869073724
And you do neat thing them.,And you could do neat things with them.,And you do a neat thing with them.,58.6518239,0.9074797630000001,0.0,0.749999995
So i sitting talking idiots while.,So i am sitting there talking to these idiots for a while.,So i was sitting there talking to idiots while.,62.0291869702,0.9440556169000001,0.2708099697559887,0.7619047570068028
Thing be to.,Things would be slow to sell.,Thing would be to.,37.329446006,0.7081583738,0.0,0.5999999952
They were their car.,They were stealing their cars.,They were in their car.,51.6118267414,0.7732189894,0.0,0.5999999950000001
There going to.,Is there going to.,There are going to be.,58.0048416721,0.8983939886000001,0.0,0.4444444395061729
Its papers join armies air corps.,Signing my papers to join the army air corps.,Its papers join the armies air corps.,52.8305786503,0.8522613645,0.0,0.6249999950781252
It is like cuba.,It is not like going to cuba.,It is like cuba.,29.482225834,0.8094835877000001,0.0,0.7272727226446282
They spent night trying get there.,They spent all night trying to get there.,They spent the night trying to get there.,82.1926465879,0.9883991480000001,0.6606328636027614,0.874999995
So you can well i an education.,So you cannot say well i do not have an education.,So you can do well i have an education.,60.9954284399,0.7944324017000001,0.29929130289926437,0.6999999950500001
You you got be.,You know you got to be careful.,You know you got to be.,69.2298741755,0.8298838139,0.7289545183625967,0.9230769181065088
As they go.,As they go around.,As they go.,48.7448987064,0.8977602124,0.0,0.8571428522448981
Some it you know it but and.,Some of it was chipped off you know it was oldd but and.,Some of it you know it but and.,43.4730361759,0.7669641972,0.0,0.7777777730246914
It had be one two they figured.,It had to be one of the two they figured.,It had to be one of two they figured.,85.5761996716,0.9892132282,0.710866788975034,0.9473684160664821
And i just,And i was just like.,And i just just want to say that i am so happy.,22.6460531474,0.7318865061000001,0.0,0.3999999955555556
And if i.,And if i then respond.,And if i could.,27.4139196975,0.7866377234,0.0,0.6666666617283951
And we kept these place.,And we kept finding these nice places.,And we kept these places.,51.5878382025,0.8456493616,0.0,0.8333333284722222
I back my last word is violences ends violence.,So i come back my last word is violence never ends with violence.,I came back my last word is violence ends violence.,65.6159956447,0.9218341112,0.4071631883019393,0.6666666617687076
We had to building code you to have ramp.,Right we had to the building code you have to have a ramp.,We had to go to the building code you have to have a ramp.,84.8996537798,0.9917116165000001,0.7339063301643075,0.8181818131818183
Well maybe i go there.,Well maybe i should not go there then.,Well maybe i will go there.,45.4505699796,0.8267710805,0.0,0.7142857093877552
Because you christ mortify sins in your members.,Because you died with christ therefore mortify sin in your members.,Because you christ mortify sins in your members.,58.1014996365,0.9326308966,0.27329690878399826,0.7368421003878117
Anybody that needs elevators it available.,Anybody that needs the elevator it is available.,Anybody that needs an elevator it is available.,85.9347683317,0.9863778353,0.5969491792019646,0.874999995
And i also.,And i also went.,And i also have a problem.,46.6607406932,0.7839900255000001,0.0,0.5999999952
Of course you meeting.,Of course you go to meeting.,Of course you are not meeting.,68.2562410895,0.7233545184,0.0,0.6666666616666668
Because that you know.,Because that is you know.,Because that is what you know.,81.9759249161,0.8896412253,0.0,0.9090909041322315
If we and carry on.,If we can go ahead and carry on.,If we can and carry on.,60.7029720664,0.9424515963000001,0.44683107184405757,0.8571428522448981
Oh i i do want you.,Oh i said i do not want to see you out.,Oh i i do not want you.,39.1277159918,0.8177008629,0.2679602856676624,0.7499999953125
You day of little treasure pleasures.,Wishing you a day of little treasures simple pleasures.,You have a day of little treasure pleasures.,62.4426269094,0.9280130863,0.31762152032055824,0.5882352891349482
But this guy kind oh i it.,But this guy was some kind of oh i wrote it down.,But this guy is kind of oh i don't know what it is.,45.8622680956,0.7767611742,0.2737928561916526,0.6666666616666668
Finally man was man.,Finally that man was fired man.,Finally the man was a man.,51.8317556346,0.8432295322000001,0.0,0.5999999950000001
