Source,Target,Gen_comp,ChrF,Cos_sim_t5,BLEU,RougeL
It is granary it about fourthousand pound grain.,It is a granary it holds about fourthousand pounds of grain.,It is a granary it is about four thousand pound of grain.,80.0054131519,0.9832623005000001,0.39832871551569504,0.7272727222727273
It and you have.,It is real gooey and then you have to.,It is a good thing and you have to.,44.47950076,0.8146497607000001,0.32466791547509893,0.6666666616666668
I a dog lunch.,I just had a hot dog for lunch.,I had a dog lunch.,30.7262562859,0.8861101866000001,0.0,0.7692307644970415
Power impossible measure.,Power is impossible to measure.,Power impossible to measure.,85.9391162739,0.9807876945,0.5789300674674098,0.8888888839506174
He doing things.,He is doing some things.,He was doing things.,48.3765055689,0.9246518016,0.0,0.6666666617283951
You know i was uh fear.,You know i was uh thinking about fear.,You know i was uh afraid.,43.1483797587,0.8764654398,0.48354474047437324,0.7142857093877552
You stupid thinking i night.,You are so stupid thinking i spent the night.,You stupid thinking i was going to sleep.,45.4774503569,0.9037443399,0.0,0.4705882303114187
You have to me.,You have to be nice to me.,You have to come to me.,57.8946551232,0.8717584014,0.0,0.7272727223140496
Maybe road but right it kind of me sick.,Maybe somewhere down the road but right now it kind of makes me sick.,Maybe on the road but right it kind of makes me sick.,66.1233804489,0.8794219494000001,0.5873934418709089,0.8461538411834321
But she married and apparently she there her husbands.,But uh she is married and apparently she is there without her husband.,But she married and apparently she was there with her husband.,70.5522127083,0.8924454451,0.28375027490132215,0.7619047569160999
We got the symphony saturday night.,We got to go to the symphony saturday night.,We got the symphony on saturday night.,71.2406989599,0.9482483864000001,0.0,0.7999999950222222
Oh that you have buy it if it is to.,Oh that is right you have to buy it if it is going to.,Oh that you have to buy it if it is to.,62.837982917,0.9576231241000001,0.5628057449281366,0.8999999950500001
I you good jobs the ways through.,I thought you did a good job all the way through.,I think you have good jobs the way through.,51.1012492383,0.9047037363,0.24736929544091932,0.5999999950500001
Queen spade going up.,Queen of spades going to have to come up.,Queen spade going up.,29.6292217097,0.8748222589,0.0,0.49999999555555563
I talked jenny danny and you.,I talked to jenny danny and now you.,I talked to jenny danny and you.,81.2731743275,0.9707140923,0.6752918218126556,0.9333333283555556
They about what a classics.,He talked they talked about what makes a classic.,They were about what a classic was.,38.1074996817,0.9249315858,0.0,0.5333333283555556
Alls around big squares there are these kind buildings.,A all around this big square there are these kind of beatup little buildings.,Alls around the big squares there are these kind of buildings.,63.9563049339,0.9061349630000001,0.30238706547866273,0.639999995072
You practice every wednesday.,You have practice every wednesday.,You practice every wednesday.,80.1917789593,0.9849073887,0.5789300674674098,0.8888888839506174
Oh this yummy.,Oh this looks yummy.,Oh this is so yummy.,48.726437744,0.9427976012,0.0,0.6666666617283951
Where it does flip by itself.,Where it does not flip over by itself.,Where it does flip by itself.,60.6098153513,0.8900479078,0.0,0.8571428522448981
Which we do.,Which we do not need.,Which we do not do.,68.8965869292,0.8514171243,0.537284965911771,0.8888888839506174
I his name shaybeck.,I think his name is shaybeck.,I think his name is shaybeck.,100.0,1.0,1.0,0.999999995
And just but call it seventy and stand that.,And just but call it seventy and then really try to stand by that.,And just call it seventy and stand that.,52.9558443423,0.9383249283,0.21324827464417667,0.7272727226446282
We need is something that roof stop leak.,Now all we need to do is something to make that roof stop leak.,We need is something that will stop the roof from leaking.,42.0090696759,0.9408912659,0.0,0.4166666617013889
And i walked.,And i just walked up.,And i walked.,37.4550266252,0.875672102,0.0,0.7499999953125
Hisd rules it that you to eighteen.,Hisd rules has it that you have to have at least eighteen.,Hisd rules it that you can go to eighteen.,49.64397523,0.9065191746000001,0.0,0.6999999950500001
I it is to see the movie.,I think it is better to see the movie first.,I think it is to see the movie.,59.9942526138,0.8485336304000001,0.49228386893821685,0.8888888839506174
He me this.,He told me that.,He told me this.,71.91822066820001,0.9721057415000001,0.0,0.749999995
Still bits too.,Still hurt a little bit too.,Still bits too.,26.0512978191,0.8061597347,0.0,0.44444444000000005
Varsity probably seven.,Varsity probably starts at seven.,Varsity probably has seven.,63.3170673496,0.9113115072,0.0,0.6666666617283951
And had it yet.,And has not had it yet.,And had not had it yet.,75.8991566712,0.9437373877,0.6434588841607617,0.9090909041322315
You airs through there high velocity.,You got air rushing through there at high velocity.,You airs through there at high velocity.,68.5776103425,0.9177549481,0.5506953149031837,0.7499999950781251
I like have it back.,I would like to have it back.,I like to have it back.,74.9247435857,0.9780113101000001,0.7289545183625967,0.9230769181065088
And defendant and defense attorney seated this table.,And the defendant and the defense attorney will be seated at this table.,And the defendant and defense attorney sat at this table.,68.9979802042,0.9548475742,0.39257420669074844,0.8181818132231407
You much arike yeah.,You look so much arike like yeah.,You have much arike yeah.,51.346162871,0.8880697489,0.0,0.6666666618055556
That never worked.,That is never worked.,That never worked.,72.5098075179,0.9548565149,0.0,0.8571428522448981
I am to come way around him.,I am going to come all the way around on him.,I am going to come way around him.,65.7158349114,0.9130347967,0.4099453631759974,0.8421052582825486
So and she.,So and then she goes so tell.,So and she.,19.2814789793,0.807877779,0.0,0.5999999958
They back and they them.,They go back east and they get them.,They came back and they came back to them.,39.0633229407,0.8176326752,0.0,0.6666666616888889
He should do well.,He should do very well.,He should do well.,62.0560750657,0.9899010658,0.0,0.8888888839506174
Where one hopes be in specific period time.,Where one hopes to be in a specific period of time.,Where one hopes to be in a specific period of time.,100.0,1.0,1.0,0.999999995
And then that balls.,And then when that reaches a hard ball.,And then that ball.,39.0947070187,0.8726058006,0.0,0.6666666622222223
But the cart it.,But the cart knocked it over.,But the cart is not working.,41.1233921816,0.8781344295,0.0,0.4999999950000001
What they do.,What did they do.,What do they do.,58.6643263792,0.9041867256,0.0,0.8571428522448981
You know if any countries decided,You know if any other countries decided to attack.,You know if any countries decided to do that.,68.7851576517,0.9143573642,0.392814650900513,0.7777777727777778
Your hand and push bit.,Just put your hand up there and push a little bit.,Your hand and push a bit.,34.179805093,0.9361035824,0.0,0.5882352895501731
It he too fast.,It is he drinks too fast.,It was too fast.,42.4480101901,0.7895249128,0.0,0.5999999952
Put deaths sin because it died.,Put to death sin because it has died.,Put deaths sin because it died.,60.5634615586,0.9382066131000001,0.0,0.7142857093877552
They bred feed other things.,They are bred only to feed other things.,They bred feed other things.,57.9034574298,0.8712830544,0.34107725495137897,0.7692307644970415
It will give us a measure success.,Because in that way confronting our fears it will give us a measure of success.,It will give us a measure of success.,47.7033619293,0.8751555681000001,0.39664070074131375,0.6086956476370511
And eightythree fourandahalfinch squares toilet papers.,Fourhundred and eightythree like fourandahalfinch squares of toilet paper.,And eightythree fourandahalfinch squares of toilet paper.,75.6702899396,0.9476040602,0.5506953149031837,0.7499999950781251
And this god preserved moses.,And this is how god preserved moses.,And this god preserved moses.,74.952739588,0.9492083788000001,0.4329820146406897,0.8333333284722222
However you want.,However much you want.,However you want.,62.0560750657,0.870606184,0.0,0.8571428522448981
Well that is.,Well that is expected.,Well that is.,50.6772100504,0.8299638629,0.0,0.8571428522448981
I hate that.,I hate that feeling.,I hate that.,49.869754018,0.9005803466000001,0.0,0.8571428522448981
I go see kalamazoo symphony.,I want to go see the kalamazoo symphony sometime.,I go to see the kalamazoo symphony.,62.5145993557,0.9327865839,0.3201911827891037,0.7499999950781251
S it if she were bitch and always nagging.,S it would be different if she were a bitch and always nagging.,S it would be if she were bitch and always nagging.,71.7356140103,0.9024151564,0.5383782932322524,0.9166666617013889
Okay so they names but she because.,Okay so they do not have names but she because s.,Okay so they are not going to call her by her name but she is because.,48.5994498398,0.853975594,0.0,0.5384615335798818
It ways it.,Likes it the way it is.,It is a way to do it.,16.8245336806,0.6919580698000001,0.0,0.33333332847222225
Okay it dolby.,Okay it has dolby.,Okay it does not dolby.,51.1930518001,0.8347799182000001,0.0,0.6666666617283951
Uh he even give her name.,Uh he could not even give his name.,Uh he didn't even give her her name.,46.7154396004,0.8710858822,0.0,0.6666666616888889
You make lot of money.,You going to make a lot of money.,You make a lot of money.,65.0416178152,0.9115003347,0.6319145618915731,0.8571428522448981
You that kind stuff that you about.,You know that is kind of stuff too that you think about.,You know that kind of stuff that you about.,63.2121874513,0.8698413372,0.0,0.8421052582825486
Jamie wrote this in hurry mornings.,Jamie wrote this out in a hurry this morning.,Jamie wrote this in hurry in the morning.,60.1351916832,0.9849372506,0.0,0.7999999950222222
Oh there they.,Oh there they are.,Oh there they are.,100.0,1.0000001192,1.0,0.999999995
And they stuff between.,And they put the stuff in between.,And they stuff between.,51.0302324507,0.9362559319,0.0,0.7272727226446282
It bread baking pan.,Look it is a bread baking pan.,It was a bread baking pan.,69.8851179624,0.9468394518000001,0.5329462628216854,0.6153846104142012
He drew blood here times.,He drew some blood out from here the first time.,He drew blood here many times.,28.1943950645,0.9009984732,0.0,0.49999999531250006
Because you his insulin.,Because you have already adjusted your insulin.,Because you have to take his insulin.,48.3764629993,0.8086728454000001,0.0,0.5714285664285715
You could how i it.,So you could see how i am going to take it.,You could see how i did it.,44.5999722534,0.8147861958,0.2493651438887133,0.5555555508024692
Hope that was drinks.,Hope that was not a drink.,Hope that was a drink.,71.4507913985,0.9016430974,0.0,0.9090909041322315
And place paul luther said became for me gate paradise.,And this place in paul luther said became for me the gate of paradise.,And place paul luther said became for me gate paradise.,66.195757362,0.9793943167,0.3909081578938505,0.8333333284722222
So i was it aesthetic thing.,So i was thinking it is sort of an aesthetic thing.,So i was thinking it was an aesthetic thing.,74.822926707,0.988181591,0.5387551338654779,0.8421052582825486
You know thing fears.,You know the thing about fears.,You know what you have to do to avoid fear.,31.7171151783,0.8731696606,0.0,0.2666666618666667
And the maintenance for us twenty accounts.,And uh the maintenance for let us say twenty accounts.,And the maintenance for us twenty accounts.,69.2831382829,0.9739828706,0.0,0.8235294069204152
The entire globe rest time.,Maintaining the entire globe for the rest of time.,The entire globe is at rest time.,40.929369614,0.7666711807000001,0.0,0.5333333283555556
Order to succeed and victory.,In order to succeed and have victory.,Order to succeed and win.,52.4691502008,0.9400252104000001,0.0,0.499999995138889
Or you to one strips chicago.,Or you could always go down to that one strip in chicago.,Or you can go to one strip chicago.,39.4254572191,0.9472434521,0.0,0.6999999952000001
Nothing man day of working hard.,Nothing a man wants after a tough day of working hard.,Nothing man day of working hard.,52.0757802138,0.8557657003,0.32737623871078064,0.7499999953125
There springs of divines us.,There is no spring of that divine love within us.,There are springs of divines for us.,31.8880893333,0.7305196524,0.0,0.3529411716262976
Oh those does sound.,Oh that does sound good.,Oh those does sound like.,46.4797460573,0.8287567496,0.0,0.5999999950000001
A lots it do with r.,A lot of it has to do with the with the r.,A lot of it has to do with r.,63.8592222236,0.9721790552,0.6153990645384644,0.9473684160664821
Week recording all the simpsons and commercial.,Every week recording all the simpsons and uh editing out all the commercials.,Week recording all the simpsons and commercial.,59.0805349817,0.9232144356,0.25558916618229566,0.5555555508024692
You better wear it.,You would better wear it.,You better wear it.,64.8031406951,0.9690743685000001,0.5789300674674098,0.8888888839506174
I think it is conveniences them.,I think it is a convenience for both of them.,I think it is convenient for them.,54.461069445,0.921333909,0.2936697784628213,0.7058823480968859
I had problems.,I had the same problem.,I had problems.,40.3563901807,0.889416337,0.0,0.49999999531250006
It is got name.,It is got a name.,It is got a name.,100.0,0.9999998808,1.0,0.999999995
She no big deal.,She goes well no big deal.,She is no big deal.,48.8792877071,0.9049474597,0.4548019047027907,0.7272727223140496
I my houses.,I miss my house.,I have been in my houses.,41.1501150371,0.8188397884,0.0,0.39999999520000007
And they doing this.,And they were doing that.,And they are doing this.,60.4750507888,0.9034276009000001,0.0,0.5999999950000001
I said okay then we will nights.,I said okay fine then we will not have any nights together.,I said okay then we will have to go to the night.,47.8516399551,0.8329193592,0.0,0.6086956471833649
That do these.,That do have that.,That do not do these.,32.3846519567,0.7543665171,0.0,0.4999999950000001
Boy he supposed be awesome.,That boy he is supposed to be awesome.,Boy he was supposed to be awesome.,72.4056099943,0.8937126994000001,0.47750342648354643,0.6666666616888889
Now we it at nine thirty.,Now we all remember it is at nine thirty.,Now we have to do it at nine thirty.,46.1638622687,0.8890531063,0.32466791547509893,0.6666666616666668
I he was.,I do not know he was just.,I thought he was going to be.,20.314662743,0.7689267397,0.0,0.4285714235714286
Get monies milks and some of pepper.,Get some money get some milk and some of those peppers.,Get monies milk and some of pepper.,41.3746756206,0.9369842410000001,0.23206041459353086,0.6249999950781252
What else do you want me put meat.,What else do you want me to put on the meat.,What else do you want me to put meat.,78.3072638256,0.9520004988,0.6801211491388693,0.8999999950500001
Or they be talking.,Or else they would be talking.,Or they will be talking.,49.0377328539,0.8951895833,0.0,0.7272727223140496
She good jobs of it.,She did a real good job of keeping it.,She did good jobs of it.,36.3620758601,0.8832812309,0.0,0.6666666618666668
No they think he is.,No they think he is very funny.,No they think he is.,60.8503220161,0.853733182,0.5698363775444273,0.8333333284722222
I recipe cookies.,I got a recipe for bohemian cookies.,I have a recipe for cookies.,51.4945384673,0.9124805927,0.0,0.7692307642603551
Yeah ones you say he a shas duffel bag.,Yeah in this one you say he is carrying a sha duffel bag.,Yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah,7.1981647315,0.7163317204,0.0,0.13333333102222228
They do get much.,They do not get paid much.,They do not get much.,66.551306314,0.8838708401,0.5115078115793242,0.9090909041322315
Like they leap.,Like they make this leap.,Like they leap.,45.7713008641,0.9148566723,0.0,0.7499999953125
Look good it.,Look good in it too.,Look good it.,54.5241731269,0.9044208527,0.0,0.7499999953125
We the roads a whiles.,So we go up the road a while . you are welcome.,We were on the roads for a while.,33.533978341,0.8229107857,0.0,0.3157894688088643
He into ba.,Where he would turn into the ba.,He was into ba.,14.1565220036,0.8663283587,0.0,0.36363635900826446
So i england position of great strength nineteen ten.,So i thought england was in a position of great strength in nineteen ten.,So i england position of great strength nineteen ten.,64.8463139771,0.9567093849,0.2636715372516468,0.8181818133471075
It like car.,It is like registering a car.,It was like a car.,26.6006093274,0.7805149555,0.0,0.7272727223140496
It the wrong pipe.,It just went down the wrong pipe.,It was the wrong pipe.,50.669918027,0.9313818812,0.38498150077635496,0.6666666618055556
I have a stupid person that twelve inch.,I have to draw a stupid person that has to be twelve inches tall.,I have a stupid person that is twelve inches tall.,66.9682990537,0.9135784507,0.3584597893232633,0.78260869073724
Mom getting h was starting to.,Mom was getting a h was starting to hyperventilate.,Mom getting h was starting to.,46.0348230448,0.8966966867,0.3080465112184665,0.8571428522448981
I actually to that.,I actually would have to move for that too.,I actually went to that.,34.7960599542,0.7135271430000001,0.0,0.5714285668367348
Well we with corner suite.,Well we ended up with a corner suite.,Well we have a corner suite.,54.7810249785,0.9546161294000001,0.3674145494215667,0.7142857093877552
You have your right between my legs.,Step in when you have his right between his legs.,You have your right between my legs.,44.419749953,0.8273892403,0.0,0.4999999950781251
And he i you what i do.,And he said i tell you what i will do.,And he i told you what i do.,39.405942984,0.8849471211000001,0.0,0.7499999950781251
These is what we are we are our right now.,That is what we are doing we are making our own up right now.,These is what we are doing right now.,49.3679127218,0.8326864243000001,0.30648392779474315,0.6999999952000001
Since have they these.,Since when have they started that.,Since have they been doing this.,35.7906935509,0.9521489143,0.0,0.4999999950000001
She thing you.,She did the same things you did.,She thought you were stupid.,19.9901470761,0.7782431245,0.0,0.36363635867768596
I know cathy it in france.,All i know is cathy saw it in france.,I know cathy it in france.,49.7644067212,0.9093133211000001,0.29640095400745814,0.6666666618666668
Yeah then you put butter.,Yeah then you put the butter in there.,Yeah then you put butter in.,63.2130331052,0.9833693504000001,0.3818502221061359,0.8571428522448981
Because guy my mind.,Because the guy blows my mind.,Because the guy is stealing my mind.,64.3881729944,0.8568744659,0.0,0.7692307642603551
Oh it pains have to stop and lunches.,Oh it is such a pain to have to stop and eat lunch.,Oh it hurts have to stop and have lunch.,47.1783289571,0.9484152198,0.23792883048672886,0.6999999952000001
It like i get someone else.,It did not seem like i could get someone else out.,It was like i was going to get someone else.,42.2859813725,0.8488951921000001,0.0,0.5999999950500001
They one top histories department.,They have one of the top history departments.,They have one of the top histories department.,84.6397927608,0.9903344512000001,0.6104735835807844,0.749999995
And if it and delineated responsibility exist or.,And therefore if it is assumed and not delineated does responsibility exist or not.,And if it and delineated responsibility exist or not.,53.8621953695,0.9052725434000001,0.29958870701157786,0.8181818133471075
I mean it was.,I mean it was really good.,I mean it was.,45.7886768942,0.8814482093,0.4739878501170792,0.7999999952000001
I kidding prince part.,I was just kidding about the prince part.,I was just kidding about the prince part.,100.0,1.0000002384,1.0,0.999999995
I you say it but he my pet.,I know you wanted to say it but he is my pet.,I would say it but he is my pet.,55.5287604476,0.9532371163000001,0.5797215869131432,0.7619047570068028
I he pretty guy he.,I mean he was a pretty wild guy was not he.,I think he is a pretty guy he.,29.9432494769,0.7095912695000001,0.0,0.6249999950781252
Those guys could get me.,So those guys could not get me.,Those guys could get me.,64.2597876611,0.8535792828000001,0.0,0.6666666618055556
It nice see you fran.,It is nice to see you fran.,It was nice to see you fran.,85.14061362,0.9500837326,0.7071067811865475,0.8571428521428571
But after that we got.,But after that we never got through.,But after that we got.,49.89621508,0.8129741549,0.40293516672844226,0.8333333284722222
Well i either got sinus.,Well i have either got a sinus.,Well i either got sinus.,56.5996548789,0.9855017662000001,0.0,0.8333333284722222
I said we.,I said maybe we will come.,I said we should.,18.9040722827,0.8350785375,0.0,0.5999999952
I him something democratic platform.,I asked him something about the democratic platform.,I told him something about the democratic platform.,89.0059697653,0.9452137351000001,0.7506238537503395,0.874999995
I always heard figures and what was and.,I always heard the figures and never did know what was high and.,I always heard figures and what was and.,50.2270219057,0.8952757716,0.0,0.7368421006094183
I will just get denominator.,First i will just get a common denominator.,I will just get the denominator.,56.8544432069,0.9286010265,0.0,0.5714285665306124
There nothing it.,There is nothing in it.,There is nothing about it.,72.212470335,0.9029209018000001,0.0,0.7999999950000002
I the blades.,I got the blades.,I have the blades.,64.4835805122,0.9756885767000001,0.0,0.749999995
You we other month.,You know wwould we need to meet every other month.,You know we have another month.,41.7225031255,0.7602450252,0.0,0.49999999531250006
And then i.,And then i will go.,And then i was able to get a.,50.0271039267,0.7207537293,0.0,0.4615384568047337
I how that was like so straight.,I was wondering how that was like so perfectly straight.,I don't know how that was like so straight.,50.2537118205,0.9002500772,0.42268392163412416,0.7777777727777778
But you things.,But you shared certain things.,But you do not know.,19.2219046887,0.6799889803,0.0,0.3999999950000001
And it will hold it here.,And it will hold it in here real well.,And it will hold it here.,55.5741810863,0.8936960697,0.43564355400687105,0.7692307644970415
But i know if these really numbers two.,But i do not know if this was really number two.,But i don't know if these really are number two.,61.7198128181,0.9206705093,0.0,0.6666666616780046
I that if i children i would always.,I always said that if i had children i would always.,I thought that if i had children i would always.,73.6157974173,0.9686702490000001,0.7369231628533762,0.888888883888889
There conflict of interest.,There might be a little conflict of interest.,There is a conflict of interest.,57.6138062915,0.9484767318,0.34191776499651855,0.7142857093877552
You stay here me.,You stay right here with me.,You stay here with me.,65.6362978522,0.9732777476000001,0.5115078115793242,0.9090909041322315
Well we have offered the.,Well we have not offered the selfdirected.,Well we have offered the.,49.2186508801,0.7746933699,0.0,0.8333333284722222
Because she have sores or anything when we it.,Because she did not have any sores or anything when we took it off.,Because she doesn't have sores or anything when we do it.,61.1427250213,0.8846355677000001,0.31045780530974054,0.7199999950720002
It our hand.,Fit it in your hand.,It is in our hand.,47.5285437138,0.8030096292000001,0.0,0.3999999950000001
Away from prolifer.,Stay away from those prolifers.,Away from prolifer.,44.2163723251,0.8800580502,0.0,0.24999999531250006
Show is being now.,What show is being shown now.,Show is being done now.,45.1844121266,0.8765158653,0.0,0.5454545404958678
You ten looks sixteen.,So you got ten looks like sixteen.,You ten looks like sixteen.,73.1669554804,0.9408841133,0.5444460596606694,0.6666666618055556
This mean that it can.,Now that does not mean that it cannot be done.,This means that it can be done.,39.7276192384,0.8872023821,0.0,0.4999999950781251
It would have been had my leg.,Ah well it would have been better had my leg stayed lower.,It would have been had my leg been broken.,44.9124474886,0.839797616,0.0,0.5999999952
I things happen a reasons.,I mean things happen for a reason.,I think things happen for a reason.,80.8586185951,0.9529162645,0.7071067811865475,0.8571428521428571
Well she going.,Well she is going to.,Well she is going to go.,92.4552491486,0.9244694114,0.6434588841607617,0.9090909041322315
Telling you what to.,Telling you what to do.,Telling you what to do.,100.0,0.9999999404000001,1.0,0.999999995
And and placed it skies.,And reached up and placed it in the sky.,And then he placed it in the sky.,57.1042482678,0.9349915385,0.5462757644646491,0.7058823479584776
You ruben loved it.,You know ruben loved it.,You ruben loved it.,67.8914228642,0.9378482699,0.5789300674674098,0.8888888839506174
But see he a teachers.,But see he is a teacher though.,But see he is a teacher.,73.3007669192,0.9920423031000001,0.7289545183625967,0.9230769181065088
Think the kids.,Think about the kids.,Think about the kids.,100.0,1.0,1.0,0.999999995
This my second day work it only goes down hill.,This is your second day of work it only goes down hill from there.,This is my second day at work it only goes down hill.,62.0903268023,0.9387931824,0.4130229043037709,0.7692307642603551
And she be you.,And she will be supporting you.,And she will be with you.,50.6244700969,0.9201425314,0.488923022434901,0.8333333283333335
Because that is what brenda me years.,Because that is what brenda had given me last year.,Because that is what brenda me did for years.,60.1798010814,0.8404406309,0.38662527162788296,0.6315789423822715
I they relightable.,I think they are relightable.,I think they are relightable.,100.0,1.0,1.0,0.999999995
Mhm so what kind price differences we.,Mhm so what kind of price difference are we talking about.,Mhm so what kind of price differences do we have.,65.108572892,0.965628624,0.45305163015763095,0.6666666616780046
I mean he there.,I mean he comes over there immediately afterwards.,I mean he was there.,21.7518079197,0.7890858054000001,0.0,0.6153846106508877
I would kind like guatemala.,I would kind of like to go to guatemala.,I would kind of like to go to guatemala.,100.0,1.0000003576,1.0,0.999999995
Eight months and potties.,Eight months old and potty trained.,Eight months and potties.,51.3014302748,0.9078493714,0.0,0.5999999952
I want at my cards here.,I want to just look at my cards here.,I want at my cards here.,56.4525256882,0.9578313828,0.4606369751099829,0.7999999952000001
It dug out the freezer.,It will be dug out of the freezer.,It dug out the freezer.,53.575410181,0.9106788039,0.0,0.7692307644970415
I want it tape heck jobs lance.,I want to get it on tape heck of a job lance.,I want it tape heck jobs lance.,44.2163314148,0.8776582479,0.0,0.6315789427146814
And fear goes it.,And the longer that fear goes the more it multiplies.,And fear goes with it.,21.0523297528,0.8541471958,0.0,0.5714285668367348
Whatever the job.,Whatever gets the job done.,Whatever the job is.,46.9500974683,0.7835048437000001,0.0,0.6666666617283951
How can you them.,How can you remember all of them.,How can you help them.,40.0605503948,0.7181503773,0.0,0.6666666618055556
I him he could turkeys sandwich.,I told him he could have a turkey sandwich.,I told him he could have a turkey sandwich.,100.0,1.0000002384,1.0,0.999999995
There a small tiny screamy skwa.,There was a very small tiny screamy skwa squishy.,There was a small tiny screamy skwa.,66.6913681502,0.9679120183000001,0.4026190971287384,0.8749999950781251
I not find it time i there.,I could not find it last time i was in there.,I did not find it time i was there.,57.4331965257,0.8090164661,0.0,0.79999999505
For he hands and feet.,For he had often been chained hand and foot.,For he has hands and feet.,27.9777241813,0.8126701117,0.0,0.39999999520000007
Because we have record them.,Because we do have a record of them anyway.,Because we have to record them.,43.4203963646,0.8829261065,0.0,0.6666666618666668
And they continued.,And they continued to multiply.,And they continued.,60.4500812882,0.8685050607,0.0,0.7499999953125
The penguin comes land and us start again.,So the penguin comes up on land and let us start again.,The penguin comes to land and we start over.,47.865781334,0.9633917212,0.0,0.47619047129251707
They realized that what jesus done other man could.,They realized that what jesus had done no other man could possibly do.,They realized that what jesus did other man could not do.,65.6880290355,0.9446177483,0.39442141148840776,0.7499999950347224
I to do this.,So i will not have to do this.,I want to do this.,37.369280675,0.7268804312,0.3081980909598119,0.4615384568047337
And i good heavens.,And i thought good heavens.,And i am good to the gods.,24.64451253,0.7816607952,0.0,0.499999995138889
Down and write a books deaths.,To sit down and write a book about death.,Down and write a book about the deaths.,70.4138656406,0.8985711336000001,0.41801342884834874,0.5882352891349482
I think he couple kids.,I think he is got a couple kids.,I think he has a couple of kids.,55.4663561077,0.9892114401000001,0.0,0.749999995
In divings her behaviors if you will are.,Jumping in diving in so their behaviors if you will are really interesting.,In divings her behaviors if you will are.,45.4849893513,0.8160641193,0.26802201267792153,0.4999999952000001
Then how it.,Then how does it work.,Then how does it work.,100.0,1.0,1.0,0.999999995
No you a mom attacks.,No you are having a mom attack.,No you have a mom that attacks.,38.7283392936,0.8771961927,0.0,0.5714285664285715
Well that is what i fractal.,Well that is what i like about fractals.,Well that is what i fractal.,59.6850266805,0.9097023606,0.48354474047437324,0.7142857093877552
And i go.,And i go why.,And i go.,49.2588657864,0.8463609219,0.0,0.8571428522448981
Orders for you car.,In order for you to buy this car.,Orders for you car.,30.9661518557,0.8340756297,0.0,0.49999999555555563
And then we.,And then we d.,And then we went to the beach.,58.9769411509,0.8396990895,0.0,0.5454545408264463
Uh we sent amy flowers because she our mom now.,When uh we sent amy flowers because she is staying with her mom now.,Uh we sent amy flowers because she is our mom now.,64.8069358845,0.9104491472,0.4937960101601931,0.7199999950720002
I my apartments.,I can clean my apartment.,I have been in my apartments.,53.1903542665,0.8257220984,0.0,0.36363635867768596
To integrate her system.,To integrate into your system.,To integrate her system.,61.4235842454,0.8739149570000001,0.0,0.6666666617283951
Two developments in this area.,Started two cohousing developments in this area.,Two developments in this area.,57.6828786838,0.9196863174000001,0.5444460596606694,0.6666666618055556
Yeah but that by tricks.,Yeah but that is just by learning tricks.,Yeah but that was by tricks.,46.4788339332,0.9095582962000001,0.0,0.7142857093877552
This is i the battle.,That is i think half the battle.,This is i the battle.,46.536305755,0.7977684736,0.0,0.6666666618055556
I one of those.,I could eat one of those.,I am one of those.,53.4023392449,0.7425655127,0.4548019047027907,0.7272727223140496
And he said he.,And so he said he would.,And he said he was going to.,46.0759376402,0.9572561979,0.0,0.5454545404958678
You could it.,You could not see it.,You could not do it.,65.0601516694,0.7723949552,0.0,0.7999999950000002
Who play it.,Who play in it.,Who plays it.,55.5655657789,0.9082331657,0.0,0.5714285665306124
I have problems.,I have had problems.,I have problems.,62.6589270576,0.9128466845000001,0.0,0.8571428522448981
Plays bk and footballs game.,Plays at bk and has a football game.,Plays bk and footballs game.,49.9989814334,0.9433517456,0.0,0.6153846106508877
Well i i l.,Well i remember when i was l.,Well i i l.,16.8563836906,0.8005365133,0.0,0.6666666622222223
I jobs on earth.,I have the best job on earth.,I have jobs on earth.,45.7002588545,0.856549859,0.0,0.6666666618055556
I him something like this.,I could see him thinking something like that.,I told him something like this.,45.6699677038,0.8021655083,0.0,0.5714285665306124
She has gone forever.,She has not gone forever.,She has gone away for ever.,55.1149542296,0.8334134817000001,0.0,0.5454545404958678
And they criteria.,And they had several criteria.,And they meet the criteria.,49.150774808,0.8554340601,0.0,0.5999999950000001
And he knowledge.,And he had great knowledge.,And he has no knowledge.,59.2609599598,0.7018481493000001,0.0,0.5999999950000001
But it to take me long time.,But it is going to take me a long time to get through.,But it is going to take me a long time.,71.7919531396,0.9595868587,0.69635477890704,0.9090909041322315
The guy that put holes.,Remember the guy that put the hole.,The guy that put the holes.,66.1857735615,0.9206162691,0.37684991644924193,0.6666666616666668
Who is for that sense duties.,Alright number one sense of duty who is responsible for inculcating that sense of duty.,Who is for that sense of duty.,26.4636806423,0.8733249903,0.20687381245863395,0.6315789427146814
And and pepper up.,And um green and red peppers cut up.,And and pepper up.,29.6969806423,0.8172296882000001,0.0,0.49999999555555563
You premium have convenience.,You are paying a decent premium to have that convenience.,You premium have convenience.,40.4161790084,0.9235737324000001,0.0,0.5714285673469389
At least bridge they not too unhappy about.,At least that bridge they were not too unhappy about burning.,At least the bridge they are not too unhappy about.,68.1569647714,0.9161285162,0.2981247384881109,0.7619047569160999
Uh that we do need.,Uh that we do need to drink.,Uh that we do need.,64.0344143426,0.867570281,0.5698363775444273,0.8333333284722222
