Source,Target,Gen_comp,ChrF,Cos_sim_t5,BLEU,RougeL
Because you his insulin.,Because you have already adjusted your insulin.,Because you have to put his insulin.,48.2117652346,0.808542788,0.0,0.5714285664285715
You could how i it.,So you could see how i am going to take it.,You could not tell how i did it.,27.7525413551,0.7085184455,0.0,0.42105262670360116
Hope that was drinks.,Hope that was not a drink.,Hope that was the drink.,65.1865948919,0.8691607118,0.0,0.7272727223140496
And place paul luther said became for me gate paradise.,And this place in paul luther said became for me the gate of paradise.,And place paul luther said became for me gate paradise.,66.195757362,0.9793943167,0.3909081578938505,0.8333333284722222
So i was it aesthetic thing.,So i was thinking it is sort of an aesthetic thing.,So i was thinking it was an aesthetic thing.,74.822926707,0.988181591,0.5387551338654779,0.8421052582825486
You know thing fears.,You know the thing about fears.,"You know, you know, you know, things are afraid.",32.889922192,0.8926048279000001,0.0,0.16666666166666683
And the maintenance for us twenty accounts.,And uh the maintenance for let us say twenty accounts.,And the maintenance for us twenty accounts.,69.2831382829,0.9739828706,0.0,0.8235294069204152
The entire globe rest time.,Maintaining the entire globe for the rest of time.,The entire world is at rest time.,28.9199955609,0.7471766472,0.0,0.3999999950222222
Order to succeed and victory.,In order to succeed and have victory.,Ord to succeed and win.,39.6502892896,0.9317568541000001,0.0,0.499999995138889
Or you to one strips chicago.,Or you could always go down to that one strip in chicago.,Or you can just go to one strip in chicago.,50.5779524906,0.9439715147000001,0.3582589201789297,0.7272727223140496
Nothing man day of working hard.,Nothing a man wants after a tough day of working hard.,Nothing man day of working hard.,52.0757802138,0.8557657003,0.32737623871078064,0.7499999953125
There springs of divines us.,There is no spring of that divine love within us.,There springs of divines us.,31.6144350763,0.7396937609,0.0,0.3999999955555556
Oh those does sound.,Oh that does sound good.,Oh those does sound like.,46.4797460573,0.8287567496,0.0,0.5999999950000001
A lots it do with r.,A lot of it has to do with the with the r.,A lot of it has to do with r.,63.8592222236,0.9721790552,0.6153990645384644,0.9473684160664821
Week recording all the simpsons and commercial.,Every week recording all the simpsons and uh editing out all the commercials.,Week recording all the simpsons and commercial.,59.0805349817,0.9232144356,0.25558916618229566,0.5555555508024692
You better wear it.,You would better wear it.,You better wear it.,64.8031406951,0.9690743685000001,0.5789300674674098,0.8888888839506174
I think it is conveniences them.,I think it is a convenience for both of them.,I think it is because it is convenient for them.,52.8143782687,0.9071457386,0.28997844147152074,0.6666666617283951
I had problems.,I had the same problem.,I had problems with the tv.,41.5475100098,0.8048677444000001,0.0,0.5454545404958678
It is got name.,It is got a name.,It is got a name.,100.0,0.9999998808,1.0,0.999999995
She no big deal.,She goes well no big deal.,She is no big deal.,48.8792877071,0.9049474597,0.4548019047027907,0.7272727223140496
I my houses.,I miss my house.,I have my own houses.,27.6166405454,0.7832792997,0.0,0.4444444395061729
And they doing this.,And they were doing that.,And they are doing this.,60.4750507888,0.9034276009000001,0.0,0.5999999950000001
I said okay then we will nights.,I said okay fine then we will not have any nights together.,I said okay then we will have to go to the night.,47.8516399551,0.8329193592,0.0,0.6086956471833649
That do these.,That do have that.,That do not do these.,32.3846519567,0.7543665171,0.0,0.4999999950000001
Boy he supposed be awesome.,That boy he is supposed to be awesome.,Boy he was supposed to be awesome.,72.4056099943,0.8937126994000001,0.47750342648354643,0.6666666616888889
Now we it at nine thirty.,Now we all remember it is at nine thirty.,Now we are going to do it at nine thirty.,49.302220909,0.9003536701,0.28997844147152074,0.6315789423822715
I he was.,I do not know he was just.,I thought he was.,19.7119249721,0.7742592096,0.0,0.5454545408264463
Get monies milks and some of pepper.,Get some money get some milk and some of those peppers.,Get monies milks and some of pepper.,35.4855979116,0.9412212372000001,0.0,0.4999999950781251
What else do you want me put meat.,What else do you want me to put on the meat.,What else do you want me to put in the meat.,88.5606116372,0.9789371490000001,0.7348889200874658,0.9090909040909091
Or they be talking.,Or else they would be talking.,Or they might be talking.,43.4474898687,0.8956103325,0.0,0.7272727223140496
She good jobs of it.,She did a real good job of keeping it.,She does good jobs of it.,29.5237561223,0.8558514118,0.0,0.5333333285333334
No they think he is.,No they think he is very funny.,No they think he is.,60.8503220161,0.853733182,0.5698363775444273,0.8333333284722222
I recipe cookies.,I got a recipe for bohemian cookies.,I have a recipe for cookies.,51.4945384673,0.9124805927,0.0,0.7692307642603551
Yeah ones you say he a shas duffel bag.,Yeah in this one you say he is carrying a sha duffel bag.,Yeah you say he has a shas duffel bag.,42.3224911038,0.9606603384,0.0,0.6363636315289257
They do get much.,They do not get paid much.,They don't get much.,46.7376512858,0.8799313307000001,0.0,0.5999999952
Like they leap.,Like they make this leap.,Like they leap.,45.7713008641,0.9148566723,0.0,0.7499999953125
Look good it.,Look good in it too.,Look good it.,54.5241731269,0.9044208527,0.0,0.7499999953125
We the roads a whiles.,So we go up the road a while . you are welcome.,We were on the roads for a while.,33.533978341,0.8229107857,0.0,0.3157894688088643
He into ba.,Where he would turn into the ba.,He was into ba.,14.1565220036,0.8663283587,0.0,0.36363635900826446
So i england position of great strength nineteen ten.,So i thought england was in a position of great strength in nineteen ten.,So i england position of great strength nineteen ten.,64.8463139771,0.9567093849,0.2636715372516468,0.8181818133471075
It like car.,It is like registering a car.,It is like a car.,40.2152488162,0.8529367447,0.0,0.9090909041322315
It the wrong pipe.,It just went down the wrong pipe.,It was the wrong pipe.,50.669918027,0.9313818812,0.38498150077635496,0.6666666618055556
I have a stupid person that twelve inch.,I have to draw a stupid person that has to be twelve inches tall.,I have a stupid person that is twelve inches.,57.6897738288,0.9014778137,0.22172045047934608,0.7272727224380167
Mom getting h was starting to.,Mom was getting a h was starting to hyperventilate.,Mom getting h was starting to.,46.0348230448,0.8966966867,0.3080465112184665,0.8571428522448981
I actually to that.,I actually would have to move for that too.,I actually went to that.,34.7960599542,0.7135271430000001,0.0,0.5714285668367348
Well we with corner suite.,Well we ended up with a corner suite.,Well we have a corner suite.,54.7810249785,0.9546161294000001,0.3674145494215667,0.7142857093877552
You have your right between my legs.,Step in when you have his right between his legs.,You have your right between my legs.,44.419749953,0.8273892403,0.0,0.4999999950781251
And he i you what i do.,And he said i tell you what i will do.,And he i told you what i do.,39.405942984,0.8849471211000001,0.0,0.7499999950781251
These is what we are we are our right now.,That is what we are doing we are making our own up right now.,These is what we are doing right now.,49.3679127218,0.8326864243000001,0.30648392779474315,0.6999999952000001
Since have they these.,Since when have they started that.,Since have they been doing this.,35.7906935509,0.9521489143,0.0,0.4999999950000001
She thing you.,She did the same things you did.,She thinks you.,23.2328301745,0.8088761568,0.0,0.44444444000000005
I know cathy it in france.,All i know is cathy saw it in france.,I know cathy it in france.,49.7644067212,0.9093133211000001,0.29640095400745814,0.6666666618666668
Yeah then you put butter.,Yeah then you put the butter in there.,Yeah then you put butter on it.,56.6126109291,0.9379663467,0.3376459109063278,0.6666666616888889
Because guy my mind.,Because the guy blows my mind.,Because guy my mind is not.,44.7107437809,0.8161876202,0.0,0.6666666616666668
Oh it pains have to stop and lunches.,Oh it is such a pain to have to stop and eat lunch.,Oh it hurts to stop and have lunch.,39.8607933239,0.9138492346,0.0,0.5999999952
It like i get someone else.,It did not seem like i could get someone else out.,It's like i get someone else.,42.7023438129,0.8017055988,0.0,0.5882352895501731
They one top histories department.,They have one of the top history departments.,They have one top history department.,78.4162949489,0.9673612118,0.0,0.7142857093877552
And if it and delineated responsibility exist or.,And therefore if it is assumed and not delineated does responsibility exist or not.,And if it and delineated responsibility exist or not.,53.8621953695,0.9052725434000001,0.29958870701157786,0.8181818133471075
I mean it was.,I mean it was really good.,I mean it was.,45.7886768942,0.8814482093,0.4739878501170792,0.7999999952000001
I kidding prince part.,I was just kidding about the prince part.,I am kidding about the prince part.,77.9881289203,0.9875239134,0.6240195441936914,0.7999999950222222
I you say it but he my pet.,I know you wanted to say it but he is my pet.,I know you say it but he is my pet.,69.8114750434,0.9695054293,0.6780814773941114,0.9090909041322315
I he pretty guy he.,I mean he was a pretty wild guy was not he.,I hehehehehehehehehehehehehehehehehehehehehehehe,4.2167121613,0.6820898652,0.0,0.18181817884297521
Those guys could get me.,So those guys could not get me.,Those guys could get me.,64.2597876611,0.8535792828000001,0.0,0.6666666618055556
It nice see you fran.,It is nice to see you fran.,It was nice to see you fran.,85.14061362,0.9500837326,0.7071067811865475,0.8571428521428571
But after that we got.,But after that we never got through.,But after that we got.,49.89621508,0.8129741549,0.40293516672844226,0.8333333284722222
Well i either got sinus.,Well i have either got a sinus.,Well i either got sinus.,56.5996548789,0.9855017662000001,0.0,0.8333333284722222
I said we.,I said maybe we will come.,I said we.,19.390124766,0.8311918974,0.0,0.6666666622222223
I him something democratic platform.,I asked him something about the democratic platform.,I gave him something that was democratic.,47.157674084,0.8181493282000001,0.0,0.5333333283555556
I always heard figures and what was and.,I always heard the figures and never did know what was high and.,I always heard figures and what was and.,50.2270219057,0.8952757716,0.0,0.7368421006094183
I will just get denominator.,First i will just get a common denominator.,I will just get the numerator.,37.6267114041,0.8994587660000001,0.0,0.4285714236734694
There nothing it.,There is nothing in it.,There is nothing about it.,72.212470335,0.9029209018000001,0.0,0.7999999950000002
I the blades.,I got the blades.,I have the blades.,64.4835805122,0.9756885767000001,0.0,0.749999995
You we other month.,You know wwould we need to meet every other month.,You know we have another month.,41.7225031255,0.7602450252,0.0,0.49999999531250006
And then i.,And then i will go.,And then i was like.,53.5600477673,0.7738963366,0.0,0.5999999950000001
I how that was like so straight.,I was wondering how that was like so perfectly straight.,I don't know how that was like so straight.,50.2537118205,0.9002500772,0.42268392163412416,0.7777777727777778
But you things.,But you shared certain things.,But you know you have to do things.,37.0591142577,0.7443807721,0.0,0.499999995138889
And it will hold it here.,And it will hold it in here real well.,And it will hold it here.,55.5741810863,0.8936960697,0.43564355400687105,0.7692307644970415
But i know if these really numbers two.,But i do not know if this was really number two.,But i know if these really are numbers two.,45.6829152066,0.8539896011,0.0,0.5999999950500001
I that if i children i would always.,I always said that if i had children i would always.,I think that if i had children i would always.,74.7881369539,0.9616022110000001,0.7369231628533762,0.888888883888889
There conflict of interest.,There might be a little conflict of interest.,There is a conflict of interest.,57.6138062915,0.9484767318,0.34191776499651855,0.7142857093877552
You stay here me.,You stay right here with me.,You stay here with me.,65.6362978522,0.9732777476000001,0.5115078115793242,0.9090909041322315
Well we have offered the.,Well we have not offered the selfdirected.,Well we have offered the.,49.2186508801,0.7746933699,0.0,0.8333333284722222
Because she have sores or anything when we it.,Because she did not have any sores or anything when we took it off.,Because she doesn't have sores or anything when we do it.,61.1427250213,0.8846355677000001,0.31045780530974054,0.7199999950720002
It our hand.,Fit it in your hand.,It is our hand.,45.6318142946,0.7936179638,0.0,0.22222221728395072
Away from prolifer.,Stay away from those prolifers.,Away from prolifer.,44.2163723251,0.8800580502,0.0,0.24999999531250006
Show is being now.,What show is being shown now.,Show is being done now.,45.1844121266,0.8765158653,0.0,0.5454545404958678
You ten looks sixteen.,So you got ten looks like sixteen.,You ten looks like sixteen.,73.1669554804,0.9408841133,0.5444460596606694,0.6666666618055556
This mean that it can.,Now that does not mean that it cannot be done.,This means that it can be done.,39.7276192384,0.8872023821,0.0,0.4999999950781251
It would have been had my leg.,Ah well it would have been better had my leg stayed lower.,It would have been had my leg been broken.,44.9124474886,0.839797616,0.0,0.5999999952
I things happen a reasons.,I mean things happen for a reason.,I think things happen for a reason.,80.8586185951,0.9529162645,0.7071067811865475,0.8571428521428571
Well she going.,Well she is going to.,Well she is going to be going.,85.6597764095,0.9384528399000001,0.5410822690539396,0.9090909041322315
Telling you what to.,Telling you what to do.,Telling you what to do.,100.0,0.9999999404000001,1.0,0.999999995
And and placed it skies.,And reached up and placed it in the sky.,And then placed it in the sky.,57.3707571528,0.9484849572,0.5506953149031837,0.7499999950781251
You ruben loved it.,You know ruben loved it.,You ruben loved it.,67.8914228642,0.9378482699,0.5789300674674098,0.8888888839506174
But see he a teachers.,But see he is a teacher though.,But see he is a teacher.,73.3007669192,0.9920423031000001,0.7289545183625967,0.9230769181065088
Think the kids.,Think about the kids.,Think about the kids.,100.0,1.0,1.0,0.999999995
This my second day work it only goes down hill.,This is your second day of work it only goes down hill from there.,This is my second day work it only goes down hill.,62.2760764769,0.943957448,0.4112825297565743,0.799999995072
And she be you.,And she will be supporting you.,And she begs you to be.,25.1795597718,0.8130339384,0.0,0.4999999950000001
Because that is what brenda me years.,Because that is what brenda had given me last year.,Because that is what brenda has been doing for the last few years.,65.9118851989,0.83830446,0.2891784933232572,0.5217391255198489
I they relightable.,I think they are relightable.,I think they are relightable.,100.0,1.0,1.0,0.999999995
Mhm so what kind price differences we.,Mhm so what kind of price difference are we talking about.,Mhm so what kind of price differences we have.,65.3445352049,0.9612052441000001,0.4548244246960421,0.6999999950500001
I mean he there.,I mean he comes over there immediately afterwards.,I mean he was there.,21.7518079197,0.7890858054000001,0.0,0.6153846106508877
I would kind like guatemala.,I would kind of like to go to guatemala.,I would like to go to guatemala.,73.7461345582,0.9713310003000001,0.595942941090377,0.8571428522448981
Eight months and potties.,Eight months old and potty trained.,Eight months and potties.,51.3014302748,0.9078493714,0.0,0.5999999952
I want at my cards here.,I want to just look at my cards here.,I want at my cards here.,56.4525256882,0.9578313828,0.4606369751099829,0.7999999952000001
It dug out the freezer.,It will be dug out of the freezer.,It dug out the freezer.,53.575410181,0.9106788039,0.0,0.7692307644970415
I want it tape heck jobs lance.,I want to get it on tape heck of a job lance.,I want it taped hell jobs lance.,32.6726870991,0.9015976191,0.0,0.4210526269252078
And fear goes it.,And the longer that fear goes the more it multiplies.,And fear goes with it.,21.0523297528,0.8541471958,0.0,0.5714285668367348
Whatever the job.,Whatever gets the job done.,Whatever the job.,47.1495543141,0.7994807363,0.0,0.7499999953125
How can you them.,How can you remember all of them.,How can you tell them.,41.41080822,0.7561144829,0.0,0.6666666618055556
I him he could turkeys sandwich.,I told him he could have a turkey sandwich.,I told him he could have turkeys sandwich.,83.5415845224,0.9778656363,0.5911602603314157,0.823529406782007
There a small tiny screamy skwa.,There was a very small tiny screamy skwa squishy.,There was a small tiny screamy skwa.,66.6913681502,0.9679120183000001,0.4026190971287384,0.8749999950781251
I not find it time i there.,I could not find it last time i was in there.,I did not find it time i was there.,57.4331965257,0.8090164661,0.0,0.79999999505
For he hands and feet.,For he had often been chained hand and foot.,For he has hands and feet.,27.9777241813,0.8126701117,0.0,0.39999999520000007
Because we have record them.,Because we do have a record of them anyway.,Because we have to record them.,43.4203963646,0.8829261065,0.0,0.6666666618666668
And they continued.,And they continued to multiply.,And they continued.,60.4500812882,0.8685050607,0.0,0.7499999953125
The penguin comes land and us start again.,So the penguin comes up on land and let us start again.,The penguin comes to land and we start again.,61.8368684155,0.9645496607,0.0,0.5714285665306124
They realized that what jesus done other man could.,They realized that what jesus had done no other man could possibly do.,They realized that what jesus did other man could do.,66.1431764002,0.8424345255,0.39257420669074844,0.78260869073724
I to do this.,So i will not have to do this.,I have to do this.,55.8050669336,0.7872099876,0.4608636396914616,0.6153846106508877
And i good heavens.,And i thought good heavens.,And i'm good god.,18.9043661416,0.8296648264,0.0,0.4444444395061729
Down and write a books deaths.,To sit down and write a book about death.,Down and write a book about deaths.,80.0912119894,0.9265056849000001,0.4213952948452608,0.6249999950781252
I think he couple kids.,I think he is got a couple kids.,I think he has a couple of kids.,55.4663561077,0.9892114401000001,0.0,0.749999995
In divings her behaviors if you will are.,Jumping in diving in so their behaviors if you will are really interesting.,In divings her behaviors if you will be.,40.4336014206,0.7956611514,0.1810756925110503,0.39999999520000007
Then how it.,Then how does it work.,Then how do you do it.,46.4889744281,0.8751471639,0.0,0.5999999950000001
No you a mom attacks.,No you are having a mom attack.,No you are a mom who attacks.,48.193416482,0.8780251145,0.0,0.7142857092857143
Well that is what i fractal.,Well that is what i like about fractals.,Well that is what i call fractal.,59.109116544,0.9124130011,0.47750342648354643,0.6666666616888889
And i go.,And i go why.,And i go.,49.2588657864,0.8463609219,0.0,0.8571428522448981
Orders for you car.,In order for you to buy this car.,Orders for you car.,30.9661518557,0.8340756297,0.0,0.49999999555555563
And then we.,And then we d.,And then we went to the bathroom.,55.9892272035,0.82270509,0.0,0.5454545408264463
Uh we sent amy flowers because she our mom now.,When uh we sent amy flowers because she is staying with her mom now.,Uh we sent amy flowers because she is our mom now.,64.8069358845,0.9104491472,0.4937960101601931,0.7199999950720002
I my apartments.,I can clean my apartment.,I have my own apartment.,46.1113717307,0.8884844780000001,0.0,0.5999999950000001
To integrate her system.,To integrate into your system.,To integrate her system.,61.4235842454,0.8739149570000001,0.0,0.6666666617283951
Two developments in this area.,Started two cohousing developments in this area.,Two developments in this area.,57.6828786838,0.9196863174000001,0.5444460596606694,0.6666666618055556
Yeah but that by tricks.,Yeah but that is just by learning tricks.,Yeah but that is by tricks.,52.6381404301,0.9376776814000001,0.3818502221061359,0.8571428522448981
This is i the battle.,That is i think half the battle.,This is i the battle.,46.536305755,0.7977684736,0.0,0.6666666618055556
I one of those.,I could eat one of those.,I am one of those.,53.4023392449,0.7425655127,0.4548019047027907,0.7272727223140496
And he said he.,And so he said he would.,And he said he was going to be.,45.0524364321,0.9376521707000001,0.0,0.499999995138889
You could it.,You could not see it.,You could not do it.,65.0601516694,0.7723949552,0.0,0.7999999950000002
Who play it.,Who play in it.,Who will play it.,40.0263562223,0.864828825,0.0,0.749999995
I have problems.,I have had problems.,I have problems with the internet.,47.4928063279,0.8539435863,0.0,0.5999999952
Plays bk and footballs game.,Plays at bk and has a football game.,Plays bk and footballs game.,49.9989814334,0.9433517456,0.0,0.6153846106508877
Well i i l.,Well i remember when i was l.,Well i i l.,16.8563836906,0.8005365133,0.0,0.6666666622222223
I jobs on earth.,I have the best job on earth.,I have been doing all the jobs on earth.,47.3493473746,0.8513866663,0.0,0.6249999950781252
I him something like this.,I could see him thinking something like that.,I told him something like this.,45.6699677038,0.8021655083,0.0,0.5714285665306124
She has gone forever.,She has not gone forever.,She has been gone forever.,69.2008394766,0.8475205302000001,0.0,0.7999999950000002
And they criteria.,And they had several criteria.,And they have to meet the criteria.,55.7333649728,0.8781721592,0.0,0.499999995138889
And he knowledge.,And he had great knowledge.,And he has knowledge.,60.4676627575,0.9180242419,0.0,0.6666666617283951
But it to take me long time.,But it is going to take me a long time to get through.,But it is going to take me a long time to get there.,86.4516892304,0.9355835915,0.855526185871245,0.9166666616666667
The guy that put holes.,Remember the guy that put the hole.,The guy that put holes.,46.1617128214,0.9252829552,0.0,0.5454545404958678
Who is for that sense duties.,Alright number one sense of duty who is responsible for inculcating that sense of duty.,Who is for that sense of duty.,26.4636806423,0.8733249903,0.20687381245863395,0.6315789427146814
And and pepper up.,And um green and red peppers cut up.,And and pepper up.,29.6969806423,0.8172296882000001,0.0,0.49999999555555563
You premium have convenience.,You are paying a decent premium to have that convenience.,You premium have to have convenience.,46.6712347983,0.8950695395,0.0,0.6666666622222223
At least bridge they not too unhappy about.,At least that bridge they were not too unhappy about burning.,At least the bridge they are not too unhappy about.,68.1569647714,0.9161285162,0.2981247384881109,0.7619047569160999
Uh that we do need.,Uh that we do need to drink.,Uh that is what we do need.,58.6380012821,0.8304908276,0.0,0.7142857092857143
Yeah you wait until you light.,Yeah you wait until you see the green light.,Yeah you wait until you see the light.,79.6679650639,0.8643285632000001,0.7189393375176814,0.9333333283555556
Oh give them to me.,Oh well just give them all to me.,Oh give them to me.,38.6478829163,0.8947461247,0.0,0.7692307644970415
We wrote it.,We wrote about it.,We wrote it.,45.298369768,0.8973562717,0.0,0.8571428522448981
Well i you believe her or.,Well i do not care you believe her or not.,Well i don't believe you believe her or.,62.8710702689,0.8857403398,0.29538720207860775,0.7499999950781251
We were just slowly got shape.,And we were just slowly got in shape.,We were just slowly getting shape.,65.1632187967,0.9693716168000001,0.0,0.5714285665306124
I mean i am to dancing brazilian woman.,I mean i am going to start dancing with those brazilian women.,I mean i am to dancing with brazilian woman.,53.7445642051,0.9246413112,0.2561162565311301,0.7619047570068028
I would to.,I would like to go also.,I would like to.,63.5648888435,0.8789665103000001,0.4739878501170792,0.7999999952000001
Day after it happened.,The next day after it had happened.,Day after it happened.,58.6789494206,0.9496634603,0.0,0.5454545408264463
Those exactly what you doing.,That is exactly what you are doing.,Those are exactly what you are doing.,79.5531688779,0.9571946263000001,0.6803749333171202,0.7692307642603551
It like marshmallow.,It is like marshmallow frosting.,It's like a marshmallow.,47.3956327739,0.9160805941,0.0,0.4444444395061729
I got room another ten pounds.,I still got room for another ten pounds.,I got room for another ten pounds.,83.5160113624,0.9803777933000001,0.767279645960659,0.9333333283555556
No because i received notes.,No because i have received notes back.,No because i received notes.,64.5572695426,0.9552907944000001,0.0,0.8333333284722222
And then times under he would look.,And then the whole time under here he would just look.,And then he would look at it.,30.1659440038,0.8689991832,0.0,0.5555555508024692
I it would have cool.,I think it would have been cool.,I think it would have been cool.,100.0,1.0000002384,1.0,0.999999995
That should it there.,That should hold it in there.,That should be it.,41.4039663576,0.8601366282,0.0,0.5999999952
You are it.,You are doing it now.,You are the one who is doing it.,51.5640860463,0.8877189755,0.0,0.6153846106508877
But i that largest size they have.,But i thought that is the largest size they have.,But i think that the largest size they have.,70.7783605778,0.9526729584,0.541822042580596,0.8421052581717452
Trip i was for fifteen day my asses.,Exploratory trip i was there for fifteen days worked my ass off.,Trip i was for fifteen day my asses.,38.967683979,0.8950873017000001,0.0,0.4999999952000001
I would her punishment.,I would be taking my punishment.,I would not want to give her punishment.,49.5581077938,0.7820492983,0.0,0.4285714236734694
Till she pennies.,Till she finds that penny.,Till she can pennies.,35.6260666865,0.9430644512,0.0,0.4444444395061729
I one daughter that is enough.,I have married one daughter that is enough.,I have one daughter that is enough.,74.4119738069,0.9487177134,0.6752918218126556,0.9333333283555556
Lot people do that.,A lotta people do that.,Lot of people do that.,66.7288275871,0.9864048958,0.5081327481546147,0.5999999950000001
Money this costs.,How much money this costs.,Money this costs.,63.2249463701,0.9253662825000001,0.0,0.49999999531250006
Well you not get things.,Well you did not get the whole thing right.,Well you do not get to get things.,44.3128069904,0.7157650590000001,0.0,0.4999999950781251
He married or anything and i strictly lessons and orchestra.,He is not married or anything and i think strictly private lessons and orchestra.,He married or anything and i strictly took lessons and orchestra.,67.5972007484,0.8558089733,0.43487832811974036,0.78260869073724
I know if it was.,I did not know if it was.,I don't know if it was.,68.5018963401,0.9218086004,0.5578002860768766,0.7692307642603551
I can difference.,I can never tell the difference.,I can't tell the difference.,71.2456183617,0.9702661037,0.4548019047027907,0.7272727223140496
There thank you honey,There thank you honey that was so good.,There thank you so much for the honey.,48.0636560939,0.8808282614,0.0,0.4999999950000001
Who the account.,Who is going to hold the account.,Who is the account.,48.4501496758,0.8887649775,0.0,0.7272727226446282
While she buying.,While she was buying.,While she was buying.,100.0,0.9999998212000001,1.0,0.999999995
What are we to do it.,What are we going to do with it.,What are we going to do to do it.,73.4880324989,0.909752965,0.5814307369682193,0.9333333283555556
You have watch bad breaks.,You have to watch for the bad breaks.,You have to watch bad breaks.,71.7035809789,0.9630714655,0.44683107184405757,0.8571428522448981
You you wonderful person.,Do you think you are a wonderful person.,You are a wonderful person.,68.3133189618,0.8389720917,0.4608636396914616,0.6666666618055556
I got everything.,I got like everything.,I got everything.,63.3193556654,0.9480580091,0.0,0.8571428522448981
Them by the hairs.,Take them by the hair.,Them by the hairs.,65.193600765,0.9140499830000001,0.0,0.4444444395061729
It i used this one.,It is okay i used this one.,It was i used this one.,62.4069299369,0.9213252068000001,0.5578002860768766,0.7692307642603551
Us go and living rooms.,Let us go and sit in the living room.,Us go and live in living rooms.,46.2616911393,0.8595004082000001,0.0,0.4999999950781251
Because he wanted ask hectors back to editorial.,Because he wanted to ask hector to move back to editorial.,Because he wanted to ask hectors back to editorial.,82.9737806565,0.9783281088,0.5387551338654779,0.823529406782007
It was bit.,It was undeunderlying humor a little bit.,It was a bit.,15.0576000017,0.8826138973000001,0.0,0.7272727226446282
You tayous a times ago.,You tayou talking about a long time ago.,You tayous a few times ago.,30.8819008648,0.8274553418,0.0,0.4285714236734694
You down molecule.,You slowed down the molecules.,You have to down a molecule.,37.7613765602,0.8206769228,0.0,0.36363635867768596
Its balls was that he had ums some.,His inaugural ball was not that well he had like um a.,Its balls was that he had ums some.,20.912967793,0.8205950856,0.0,0.39999999520000007
Great painters nude staircase.,The great painter of the nude descending the staircase.,Great painters nude staircase.,46.0750322705,0.9272427559,0.0,0.33333332888888895
Thank you very.,Thank you very much.,Thank you very much.,100.0,0.9999999404000001,1.0,0.999999995
I i have ten hours every night.,I know i have been sleeping about ten hours every night.,I have ten hours every night.,46.6044865366,0.8946712017,0.32737623871078064,0.7058823483737025
We a size.,We pick out a size.,We have a size.,31.4686834985,0.9348138571,0.0,0.6666666617283951
You know she.,You know she used to like.,You know she is a good friend.,43.40553936,0.7932350636000001,0.0,0.4615384565680473
Kendie it vacuum.,Kendie it is a used vacuum.,Kendie it is a vacuum.,68.419123241,0.8633848429000001,0.5115078115793242,0.9090909041322315
I do it out of they just charge us.,I do not know where it comes out of they just charge us.,I do it out of they just charge us.,54.8347348945,0.8592221737,0.4866386313776184,0.8181818133471075
Get gray water.,To get gray water.,Get gray water.,78.0771775489,0.9387129545,0.0,0.5714285665306124
I going man i never knew wisdom teeth.,I was going to say man i never knew the wisdom teeth.,I am going to be a man i never knew wisdom teeth.,64.4633352308,0.9226357937,0.3200286101270288,0.749999995
Well i got and work.,Well i got to go out there and do that work.,Well i got to work.,35.4919723666,0.9002745152,0.22230037854975046,0.624999995703125
I just that it pretty factual.,I just thought that it was like pretty much factual.,I just think that it's pretty factual.,44.9036158922,0.9244261384,0.0,0.5882352892733564
I just going back to one others.,I would do better just going back to one of these others.,I just keep going back to one of the other.,53.4625692411,0.8260043859,0.32898900112277923,0.6363636314049588
Into one ybranch you know room.,Into one ybranch you know like the room.,In one ybranch you know room.,60.3563351531,0.937063992,0.3674145494215667,0.7142857093877552
I really that.,I really do believe that.,I really don't know what to do with that.,42.7244422877,0.6650785208000001,0.0,0.5714285668367348
He was bumping incident as the horses left gate.,He was involved in a bumping incident as the horses left the starting gate.,He was bumping incident as the horses left the gate.,63.5132228812,0.9728236198,0.4772782080008441,0.8181818133471075
And you do neat thing them.,And you could do neat things with them.,And you do neat thing with them.,64.51296173,0.9311723709,0.0,0.7999999950222222
So i sitting talking idiots while.,So i am sitting there talking to these idiots for a while.,So i was sitting talking idiots while.,43.0428602695,0.8703811169000001,0.0,0.6315789427146814
Thing be to.,Things would be slow to sell.,Thing be to.,18.2294155389,0.6868717670000001,0.0,0.44444444000000005
They were their car.,They were stealing their cars.,They were in their car.,51.6118267414,0.7732189894,0.0,0.5999999950000001
There going to.,Is there going to.,There going to be a.,67.4093947497,0.9094466567,0.0,0.4444444395061729
Its papers join armies air corps.,Signing my papers to join the army air corps.,Its papers join armies air corps.,39.3131591804,0.8433238268000001,0.0,0.5333333285333334
It is like cuba.,It is not like going to cuba.,It is like cuba.,29.482225834,0.8094835877000001,0.0,0.7272727226446282
They spent night trying get there.,They spent all night trying to get there.,They spent the night trying to get there.,82.1926465879,0.9883991480000001,0.6606328636027614,0.874999995
So you can well i an education.,So you cannot say well i do not have an education.,So you can well i have an education.,60.347227988,0.7953825593,0.28897629773533684,0.7368421003878117
You you got be.,You know you got to be careful.,You got to be careful.,70.7390352954,0.9721024036,0.5698363775444273,0.8333333284722222
As they go.,As they go around.,As they go.,48.7448987064,0.8977602124,0.0,0.8571428522448981
Some it you know it but and.,Some of it was chipped off you know it was oldd but and.,Some of it you know you know it but it is not and.,39.4365654424,0.7392253280000001,0.0,0.6999999950500001
It had be one two they figured.,It had to be one of the two they figured.,It had to be one two they figured.,79.7346270636,0.9589314461,0.5986908497649472,0.8888888839506174
And i just,And i was just like.,And i just want to say that i just want to say,22.043489987,0.7627629042,0.0,0.499999995138889
